isoform_id	gene	type	primary_module	module_score	max_score
WASHC3-201	WASHC3	known	44	0.2171933650970459	0.323375
transcript10875.chr19.nnic	KDM4B	nnic	9	0.2565970718860626	0.32056618
SLC24A4-202	SLC24A4	known	11	0.5060824155807495	0.88140523
BIN1-202	BIN1	known	41	0.5052609443664551	0.68525994
ANK2-298	ANK2	known	12	0.3262587487697601	0.44748536
PMM2-223	PMM2	known	9	0.2375837117433548	0.33205113
CYB561D1-206	CYB561D1	known	11	0.1855343282222747	0.3869955
RPL27-206	RPL27	known	5	0.8656983375549316	0.9494203
MAF1-201	MAF1	known	29	0.2482445985078811	0.374013
ZNF496-206	ZNF496	known	2	0.1992136389017105	0.5207599
NPM3-201	NPM3	known	2	0.2172313630580902	0.33644283
NECAP1-224	NECAP1	known	28	0.20930016040802	0.35826296
DIPK1B-202	DIPK1B	known	17	0.242844209074974	0.36617354
NUMA1-207	NUMA1	known	44	0.2851273119449615	0.3932691
TUBB2B-204	TUBB2B	known	44	0.2181839793920517	0.36365405
ZNF576-204	ZNF576	known	2	0.1769054681062698	0.4772222
transcript136012.chr16.nic	FANCA	nic	9	0.2598297297954559	0.35426122
ADAM15-203	ADAM15	known	40	0.3225204944610595	0.42814294
GALK2-202	GALK2	known	16	0.3206958770751953	0.42387754
PMM2-216	PMM2	known	15	0.2242918461561203	0.43199572
ZFYVE1-201	ZFYVE1	known	22	0.3025740683078766	0.3665069
FUT2-201	FUT2	known	20	0.588005006313324	0.656305
BMAL1-203	BMAL1	known	26	0.3102684319019317	0.4582625
ANK2-294	ANK2	known	27	0.3842121362686157	0.4694
PRDM4-205	PRDM4	known	2	0.2764469087123871	0.45768207
CYP51A1-205	CYP51A1	known	16	0.301945686340332	0.4708979
PROKR2-203	PROKR2	known	14	0.3436017334461212	0.6364028
GALNT15-203	GALNT15	known	20	0.5160422325134277	0.6014825
RALGAPA1-220	RALGAPA1	known	42	0.2676393389701843	0.3671198
KIAA0319L-202	KIAA0319L	known	35	0.2894499599933624	0.43760687
STAT3-242	STAT3	known	33	0.377495139837265	0.47873655
ENST00000691870	ENSG00000291176	known	16	0.2682633101940155	0.391697
MKNK1-203	MKNK1	known	31	0.1891008168458938	0.66442895
L1CAM-213	L1CAM	known	35	0.2744969427585602	0.41493136
SLC35C2-204	SLC35C2	known	11	0.2310675531625747	0.4655707
TCP1-202	TCP1	known	25	0.356347918510437	0.40356937
transcript46956.chr15.nic	THBS1	nic	40	0.2825050950050354	0.41013056
NBEA-207	NBEA	known	42	0.2613258957862854	0.303625
COPZ1-201	COPZ1	known	43	0.3565765619277954	0.5578578
PPFIA2-211	PPFIA2	known	35	0.3044902980327606	0.3781296
CCND2-206	CCND2	known	31	0.2697243988513946	0.53742754
PAIP2-206	PAIP2	known	29	0.2668125331401825	0.35743198
RPL14-202	RPL14	known	5	0.7337659001350403	0.85353184
CREB1-201	CREB1	known	2	0.2857903242111206	0.5224017
SON-222	SON	known	8	0.4042824506759643	0.45813018
CDH10-201	CDH10	known	35	0.591404914855957	0.78511333
PDZRN3-201	PDZRN3	known	13	0.1978665739297866	0.33945045
ZNF83-205	ZNF83	known	2	0.1302812844514846	0.50610447
FGF1-201	FGF1	known	17	0.7094430923461914	0.7583513
SPG7-283	SPG7	known	19	0.3261575102806091	0.42182827
NAA60-203	NAA60	known	1	0.2506367266178131	0.45619422
CLASP1-201	CLASP1	known	44	0.5111372470855713	0.61090994
MEIS1-216	MEIS1	known	2	0.3363537788391113	0.5698213
ACCS-201	ACCS	known	16	0.2046137899160385	0.3050902
CANX-239	CANX	known	19	0.2948303520679474	0.37217683
transcript172181.chr8.nic	SNTB1	nic	13	0.2572632730007171	0.33323509
NONO-234	NONO	known	8	0.4173024594783783	0.4801933
RNF26-201	RNF26	known	29	0.2867282629013061	0.51526487
IQCG-201	IQCG	known	3	0.4093144834041595	0.58358335
UBE2F-201	UBE2F	known	29	0.2287207096815109	0.3774885
GPATCH2-201	GPATCH2	known	2	0.2556837499141693	0.3701165
IKBKE-203	IKBKE	known	24	0.3299524486064911	0.5858243
PDCD11-207	PDCD11	known	10	0.3713161051273346	0.5907513
IL1RAP-201	IL1RAP	known	23	0.3403118848800659	0.5062389
DCAF8-201	DCAF8	known	9	0.2738474309444427	0.35474938
NDUFB4-203	NDUFB4	known	15	0.5161511898040771	0.66602933
MACF1-202	MACF1	known	44	0.3032557070255279	0.40186423
CDON-211	CDON	known	38	0.2002046853303909	0.3204344
BIN1-207	BIN1	known	41	0.4974779486656189	0.6785637
SGPL1-218	SGPL1	known	16	0.4058159291744232	0.58840925
transcript197808.chr8.nic	ADCK5	nic	22	0.2366722524166107	0.30669928
ADAR-231	ADAR	known	10	0.3704816699028015	0.5150255
ROPN1B-205	ROPN1B	known	3	0.2958574295043945	0.35791677
MTRR-219	MTRR	known	15	0.3754185438156128	0.5268696
STK32C-204	STK32C	known	42	0.1620642095804214	0.59199274
transcript2436.chr19.nnic	APC2	nnic	43	0.2371917515993118	0.33082825
ACADVL-201	ACADVL	known	16	0.4388351440429687	0.57930154
ARID1B-229	ARID1B	known	2	0.2585604190826416	0.3855572
PHB1-206	PHB1	known	29	0.3531734347343445	0.5018929
ECHDC2-203	ECHDC2	known	16	0.30621138215065	0.49357337
SNRPB-206	SNRPB	known	7	0.2537763714790344	0.43093914
P2RX7-212	P2RX7	known	11	0.2961827516555786	0.5129045
transcript45316.chr9.nnic	DNAJB5	nnic	29	0.236008733510971	0.31793785
transcript3604.chr14.nnic	CIROP	nnic	2	0.23631052672863	0.3302016
BTN3A2-202	BTN3A2	known	24	0.409611314535141	0.72995424
EXPH5-201	EXPH5	known	27	0.3440724611282348	0.45755547
TNIK-206	TNIK	known	31	0.6264505386352539	0.7882334
transcript25319.chr9.nic	ADAMTSL1	nic	40	0.1788496673107147	0.30400696
CIRBP-208	CIRBP	known	8	0.3793717324733734	0.4177908
MGAT5-202	MGAT5	known	20	0.5764983296394348	0.60340357
TRAF5-201	TRAF5	known	23	0.3416821658611297	0.532024
PXK-211	PXK	known	13	0.1788798868656158	0.4514832
BMI1-206	BMI1	known	2	0.2664551138877868	0.33474702
DCAF11-205	DCAF11	known	29	0.2518088519573211	0.39378768
APP-213	APP	known	41	0.2402982711791992	0.36742374
IMPACT-201	IMPACT	known	31	0.2396664768457412	0.32053223
TRAPPC12-201	TRAPPC12	known	44	0.3103992044925689	0.45403153
SH3KBP1-225	SH3KBP1	known	41	0.2738879323005676	0.3581654
MARCHF6-202	MARCHF6	known	29	0.4195156693458557	0.6439845
CNTN6-205	CNTN6	known	36	0.4032016396522522	0.6298114
HSPA5-205	HSPA5	known	18	0.5152114033699036	0.58008206
transcript408937.chr2.nic	CAPN10	nic	27	0.2716808319091797	0.36648518
ZNF148-201	ZNF148	known	2	0.2863927781581878	0.5374877
FBXO2-201	FBXO2	known	29	0.3658353686332702	0.5855423
HOOK1-201	HOOK1	known	44	0.3666453063488006	0.46500668
FCGRT-208	FCGRT	known	24	0.2364519238471985	0.41813654
RPL22-207	RPL22	known	5	0.4199697077274322	0.60633576
PTCH1-204	PTCH1	known	14	0.3274585604667663	0.41623044
PDK3-204	PDK3	known	9	0.3221743404865265	0.46655074
HECW2-205	HECW2	known	27	0.193754181265831	0.3109514
HGS-241	HGS	known	43	0.3358699679374695	0.4587554
transcript176225.chr8.nic	NSMCE2	nic	4	0.220498502254486	0.32706225
MTCH1-227	MTCH1	known	11	0.3168075978755951	0.49223375
LINGO3-202	LINGO3	known	36	0.269263207912445	0.34361207
CHST11-205	CHST11	known	20	0.5531566739082336	0.6037585
MMADHC-203	MMADHC	known	6	0.2678880989551544	0.37375274
ATP1A2-201	ATP1A2	known	11	0.3155294060707092	0.5512889
MEIS2-203	MEIS2	known	2	0.334858775138855	0.61849844
NSRP1-201	NSRP1	known	8	0.3204560279846191	0.38086617
FAM149B1-201	FAM149B1	known	44	0.275715559720993	0.34736758
ALDH3A2-202	ALDH3A2	known	16	0.4189456105232239	0.52628094
ZNF615-202	ZNF615	known	2	0.1612369418144226	0.55142415
TICAM2-201	TICAM2	known	23	0.4493266344070434	0.59297764
RNF133-201	RNF133	known	29	0.3069276213645935	0.54184186
MUTYH-229	MUTYH	known	9	0.2261308282613754	0.49266347
SPTAN1-229	SPTAN1	known	12	0.2420914620161056	0.30553603
STAT5B-219	STAT5B	known	23	0.3843243420124054	0.51153934
TRAPPC2L-209	TRAPPC2L	known	43	0.4211193025112152	0.6031979
INTS11-247	INTS11	known	8	0.3408933877944946	0.5939299
TRAPPC8-207	TRAPPC8	known	43	0.3510293960571289	0.5717419
transcript6036.chr22.nnic	DGCR5	nnic	41	0.2633402943611145	0.40655985
WSCD1-202	WSCD1	known	20	0.4612376689910888	0.51766026
TAF6-249	TAF6	known	8	0.2666076421737671	0.35748854
EPHA6-202	EPHA6	known	36	0.2853101789951324	0.42908806
transcript43100.chr5.nic	DAB2	nic	36	0.3977305591106415	0.4730417
SDHB-202	SDHB	known	15	0.2337839156389236	0.3273645
PCDHAC1-202	PCDHAC1	known	35	0.2984771430492401	0.7286797
MAPK10-289	MAPK10	known	31	0.4017747044563293	0.6991024
GOLPH3L-201	GOLPH3L	known	2	0.2338342666625976	0.34625787
CRHR1-201	CRHR1	known	14	0.5460439324378967	0.8156284
UTRN-201	UTRN	known	12	0.3794206380844116	0.6526545
SYT1-214	SYT1	known	13	0.3825121223926544	0.5285743
HAUS1-201	HAUS1	known	44	0.4483419954776764	0.5976935
SLC1A3-230	SLC1A3	known	11	0.5350903868675232	0.8124606
transcript59716.chr22.nic	PPARA	nic	33	0.4103587567806244	0.73680997
NTRK2-219	NTRK2	known	31	0.5025855898857117	0.73574954
FKBP1A-215	FKBP1A	known	6	0.301831990480423	0.42652735
MAP4K4-211	MAP4K4	known	31	0.5399927496910095	0.6840051
BRPF1-214	BRPF1	known	2	0.3812909722328186	0.6800645
TRIM8-210	TRIM8	known	37	0.2387421429157257	0.3976254
ACAD8-214	ACAD8	known	16	0.3710715770721435	0.518119
ZEB2-201	ZEB2	known	2	0.260206788778305	0.51596576
transcript57165.chr6.nic	PTK7	nic	35	0.3725356757640838	0.5337734
MX1-210	MX1	known	44	0.259265273809433	0.3505191
NTRK2-254	NTRK2	known	36	0.4182209074497223	0.6111711
transcript166216.chr1.nic	DPH5	nic	9	0.3513809144496918	0.37266424
ZBTB40-202	ZBTB40	known	2	0.2032025903463363	0.36449412
DLGAP1-222	DLGAP1	known	44	0.2381115555763244	0.37263662
FTH1-210	FTH1	known	12	0.2220004200935363	0.37637514
ELAPOR1-209	ELAPOR1	known	22	0.3335693776607513	0.4452551
PPOX-202	PPOX	known	16	0.2268814146518707	0.35045913
CYRIB-231	CYRIB	known	30	0.2769777178764343	0.36324042
transcript17963.chr17.nnic	RPL26	nnic	5	0.5337849855422974	0.76770574
TTC21B-214	TTC21B	known	44	0.379044234752655	0.4929034
ZNF776-205	ZNF776	known	2	0.1668120175600052	0.5756168
SHANK2-203	SHANK2	known	36	0.3486981689929962	0.481225
KYAT1-201	KYAT1	known	16	0.3235115706920624	0.49942914
PUF60-207	PUF60	known	8	0.5648859143257141	0.6128148
CELF5-202	CELF5	known	8	0.3533367216587066	0.38368034
LGALS8-203	LGALS8	known	19	0.1762477606534958	0.315032
TBC1D9B-211	TBC1D9B	known	39	0.1914389878511428	0.325509
SPTLC2-201	SPTLC2	known	16	0.3084196150302887	0.46338838
DLG3-201	DLG3	known	13	0.4023004472255707	0.55044854
DCTN2-224	DCTN2	known	44	0.2701483070850372	0.4156061
transcript107421.chr19.nnic	ZNF780B	nnic	2	0.1380136758089065	0.44890785
QTRT1-201	QTRT1	known	9	0.3117633759975433	0.45048362
ELP2-204	ELP2	known	9	0.2113306671380996	0.3518603
HIBCH-202	HIBCH	known	16	0.3959511816501617	0.590244
ERCC6L2-213	ERCC6L2	known	1	0.3031044602394104	0.50016505
NUP133-201	NUP133	known	7	0.5390307307243347	0.6517836
UBE2I-201	UBE2I	known	29	0.3752171993255615	0.574141
FARSA-202	FARSA	known	6	0.4573303461074829	0.6158312
COPS5-201	COPS5	known	1	0.3714418709278106	0.5221473
NPC1-202	NPC1	known	11	0.3338876962661743	0.5049232
HAUS3-202	HAUS3	known	44	0.5033634901046753	0.6456502
CHD1-210	CHD1	known	2	0.3611375391483307	0.4550929
TMEM132C-201	TMEM132C	known	35	0.1953929662704467	0.32543105
TASOR2-219	TASOR2	known	1	0.317294031381607	0.50199604
BMT2-201	BMT2	known	9	0.3265397548675537	0.3985587
CDKN1A-203	CDKN1A	known	4	0.4334332644939422	0.5515426
TOGARAM1-204	TOGARAM1	known	44	0.3353534936904907	0.44991708
MRPS27-216	MRPS27	known	6	0.4729450047016144	0.5156471
CTSF-215	CTSF	known	19	0.3175647854804992	0.46775848
transcript127063.chr10.nnic	AIFM2	nnic	21	0.2291864603757858	0.41189438
PMS2-207	PMS2	known	9	0.2364174127578735	0.35064396
ZSCAN18-212	ZSCAN18	known	2	0.1456437855958938	0.441137
MCM4-221	MCM4	known	1	0.4268818795681	0.61965275
RAN-202	RAN	known	7	0.3484625816345215	0.52929145
GFRA2-202	GFRA2	known	36	0.4107725620269775	0.6727456
HYAL2-201	HYAL2	known	20	0.3769624233245849	0.47134048
OGA-211	OGA	known	15	0.2309284210205078	0.31813982
AAK1-203	AAK1	known	28	0.2166331708431244	0.4200119
MYO1D-202	MYO1D	known	41	0.2508130073547363	0.44939643
BBS2-278	BBS2	known	37	0.254655122756958	0.34060845
CD200-201	CD200	known	24	0.3697704076766968	0.501902
CTTN-201	CTTN	known	41	0.5244176983833313	0.59821737
WWP2-213	WWP2	known	29	0.5017761588096619	0.74587566
CLIP1-204	CLIP1	known	8	0.2052569985389709	0.351796
transcript60156.chr3.nic	MYRIP	nic	5	0.2811840176582336	0.4125126
IQSEC3-201	IQSEC3	known	42	0.3441581130027771	0.48323864
LRRTM1-206	LRRTM1	known	35	0.1942208707332611	0.31757832
TLN2-211	TLN2	known	35	0.4588518738746643	0.5904919
UBE2O-202	UBE2O	known	2	0.2171608209609985	0.31265336
KCNK4-202	KCNK4	known	11	0.3671750426292419	0.70782423
MKS1-234	MKS1	known	44	0.2051572203636169	0.3257032
LAMB1-211	LAMB1	known	35	0.3839430212974548	0.53841937
FEZ1-203	FEZ1	known	44	0.2958340942859649	0.3619234
STS-206	STS	known	16	0.3316677212715149	0.4335186
VPS53-211	VPS53	known	43	0.3176174461841583	0.5643625
KIRREL2-203	KIRREL2	known	35	0.3178222775459289	0.5007733
PCF11-207	PCF11	known	30	0.2451368123292923	0.3391629
LXN-201	LXN	known	30	0.1842829436063766	0.37993866
HEXA-209	HEXA	known	20	0.461184948682785	0.5618824
ASB8-201	ASB8	known	29	0.2248597890138626	0.5837364
CACNB4-239	CACNB4	known	12	0.3038270473480224	0.45544997
PRPF39-201	PRPF39	known	8	0.5039518475532532	0.60739213
TTC9B-201	TTC9B	known	29	0.1829568296670913	0.30403206
NDRG4-203	NDRG4	known	37	0.3694219589233398	0.46697196
transcript94782.chr10.nic	ZNF32	nic	2	0.1331829726696014	0.49137482
MAPK7-202	MAPK7	known	36	0.3354644179344177	0.53826195
transcript54796.chr1.nic	TINAGL1	nic	19	0.2977379262447357	0.43528166
L3MBTL1-204	L3MBTL1	known	2	0.304148405790329	0.41118416
SYNJ2-202	SYNJ2	known	41	0.2541666626930237	0.3203018
SYN1-201	SYN1	known	13	0.2906224429607391	0.38226742
PPHLN1-208	PPHLN1	known	8	0.3761899769306183	0.40197915
transcript37640.chr2.nic	NLRC4	nic	23	0.3688771724700928	0.51415396
WDR35-202	WDR35	known	44	0.3974397778511047	0.56288123
LETMD1-202	LETMD1	known	6	0.3178791999816894	0.3682819
MDK-203	MDK	known	40	0.3100772500038147	0.3810961
UBTD1-201	UBTD1	known	29	0.2323896437883377	0.3146573
TLK1-210	TLK1	known	44	0.2891502678394317	0.36921778
RAB2A-201	RAB2A	known	25	0.5264702439308167	0.5950798
ALDH1L1-202	ALDH1L1	known	16	0.2812773287296295	0.39301294
MEIS3-201	MEIS3	known	2	0.2288829684257507	0.5790189
transcript15648.chr13.nnic	KATNAL1	nnic	25	0.2717415988445282	0.3947746
SDE2-201	SDE2	known	1	0.2313124984502792	0.34666154
SGTA-208	SGTA	known	18	0.3905114829540252	0.50631595
transcript196380.chr12.nnic	DDX51	nnic	9	0.2720440328121185	0.41331643
RARRES1-201	RARRES1	known	30	0.1859064251184463	0.30474168
PSMC4-206	PSMC4	known	19	0.2619221210479736	0.4259258
SEC61A1-201	SEC61A1	known	11	0.3168272674083709	0.5812185
IKZF2-210	IKZF2	known	2	0.222863882780075	0.528288
FBXO48-201	FBXO48	known	29	0.3945907652378082	0.75085497
CYP2R1-201	CYP2R1	known	16	0.4017384946346283	0.5946236
TTC21B-224	TTC21B	known	44	0.379044234752655	0.4929034
transcript195202.chr10.nnic	ATRNL1	nnic	35	0.228329598903656	0.34410757
IFI35-203	IFI35	known	23	0.2266473919153213	0.33727908
HEXA-201	HEXA	known	20	0.4474002420902252	0.56049716
AP1S3-218	AP1S3	known	43	0.3422244787216186	0.4876469
INPPL1-201	INPPL1	known	42	0.3633938133716583	0.40734968
PTPRD-216	PTPRD	known	35	0.348155677318573	0.554216
ASS1-201	ASS1	known	9	0.3464241921901703	0.4746936
NELL2-209	NELL2	known	40	0.229082852602005	0.31950697
PGM2-201	PGM2	known	15	0.489298015832901	0.6437084
transcript246031.chr1.nic	MNDA	nic	23	0.2931571304798126	0.4191559
PDHX-201	PDHX	known	15	0.5471527576446533	0.71759665
NIPSNAP3A-201	NIPSNAP3A	known	15	0.2247886508703231	0.32184
transcript65773.chr22.nic	PIM3	nic	27	0.2979304492473602	0.36409461
FBN1-201	FBN1	known	40	0.3931171298027038	0.54104495
CCDC22-201	CCDC22	known	44	0.4224364161491394	0.5374924
SUPT16H-205	SUPT16H	known	41	0.3440485596656799	0.4591116
NOP56-221	NOP56	known	1	0.3809449970722198	0.6468226
CEBPZ-201	CEBPZ	known	10	0.2783598601818084	0.4646949
NEURL1-201	NEURL1	known	29	0.2178763598203659	0.36192223
ING5-202	ING5	known	2	0.3792698085308075	0.56392586
NOL12-201	NOL12	known	9	0.2870718240737915	0.4473465
EIF4G1-203	EIF4G1	known	10	0.4480752050876617	0.5897953
MILR1-203	MILR1	known	25	0.3642550706863403	0.5304941
FIS1-201	FIS1	known	27	0.4272407293319702	0.4904901
EME2-205	EME2	known	1	0.430131196975708	0.61468595
DLG1-221	DLG1	known	15	0.3536301255226135	0.6289504
MRPS30-202	MRPS30	known	6	0.3358030617237091	0.3657363
TRIM33-203	TRIM33	known	2	0.3209728002548218	0.50455904
ENST00000382326	ENSG00000290728	known	39	0.4163969457149505	0.62172604
BTNL9-201	BTNL9	known	24	0.3555962443351745	0.6618274
ST18-220	ST18	known	2	0.2841905951499939	0.39376464
OSTF1-201	OSTF1	known	25	0.3178664445877075	0.36281502
PIDD1-201	PIDD1	known	30	0.3918458521366119	0.47744623
ISYNA1-204	ISYNA1	known	16	0.2554487586021423	0.33165738
CTU2-201	CTU2	known	9	0.4547077119350433	0.5495517
PTPRT-202	PTPRT	known	35	0.4250699281692505	0.5364779
transcript232514.chr5.nic	ERGIC1	nic	11	0.3486839532852173	0.5629196
CSGALNACT1-207	CSGALNACT1	known	20	0.3124406337738037	0.3264882
RAD9B-204	RAD9B	known	1	0.2982054352760315	0.507581
SMC6-202	SMC6	known	3	0.3155145645141601	0.50677896
ATG7-201	ATG7	known	9	0.3679328858852386	0.42565942
SMC6-203	SMC6	known	1	0.3657871782779693	0.58966416
SLC1A3-259	SLC1A3	known	11	0.578819990158081	0.8371819
OMG-203	OMG	known	36	0.2588869631290436	0.3428533
PHIP-201	PHIP	known	2	0.3040689527988434	0.41453046
THAP7-201	THAP7	known	2	0.1780131608247757	0.349234
FBXO45-201	FBXO45	known	29	0.3583665490150451	0.6489134
PIGF-202	PIGF	known	18	0.237555980682373	0.31830668
SGCA-201	SGCA	known	35	0.2565668523311615	0.35840386
ROBO1-204	ROBO1	known	36	0.6101426482200623	0.71130794
DISP1-225	DISP1	known	12	0.2280249148607254	0.39037776
PXK-201	PXK	known	13	0.1978702843189239	0.4604687
CDKL1-203	CDKL1	known	3	0.2191452980041504	0.540311
HOOK2-210	HOOK2	known	41	0.2378279715776443	0.37637007
DOP1A-205	DOP1A	known	7	0.2771763503551483	0.37875718
RELT-202	RELT	known	31	0.2984958589076996	0.44656977
RNF207-203	RNF207	known	29	0.2225550711154937	0.49874276
HNRNPR-203	HNRNPR	known	8	0.6220996975898743	0.693923
CHIC2-201	CHIC2	known	42	0.2031120806932449	0.30222556
ARNT-208	ARNT	known	33	0.3376941680908203	0.57233536
KCNMA1-275	KCNMA1	known	11	0.4736340343952179	0.85923815
ZEB1-203	ZEB1	known	2	0.2295159995555877	0.4837219
transcript193227.chr11.nic	FOXRED1	nic	16	0.2585020661354065	0.4250762
PLTP-202	PLTP	known	25	0.222312793135643	0.31606573
INTS6L-206	INTS6L	known	2	0.243518128991127	0.41777307
HMBS-222	HMBS	known	15	0.280338317155838	0.41799074
POLK-208	POLK	known	1	0.409888356924057	0.7284498
TBC1D2-203	TBC1D2	known	42	0.2524241209030151	0.3306902
MAP2K5-201	MAP2K5	known	31	0.5724068880081177	0.7306382
transcript65051.chr7.nic	IKZF1	nic	2	0.2802435457706451	0.54825157
NUDT8-201	NUDT8	known	9	0.2264666557312011	0.3229436
ERGIC1-202	ERGIC1	known	11	0.3196605443954468	0.5636486
SMN2-214	SMN2	known	8	0.3866752684116363	0.4530518
HEY1-209	HEY1	known	37	0.4573931396007538	0.6187154
NRXN2-214	NRXN2	known	13	0.2845883965492248	0.3437941
ALDH2-203	ALDH2	known	16	0.3543236851692199	0.60858315
RBM12B-201	RBM12B	known	8	0.2995993494987488	0.3407208
ATP7A-249	ATP7A	known	25	0.2508375942707062	0.30225462
MXI1-215	MXI1	known	2	0.2741503119468689	0.47440785
transcript27601.chr13.nnic	PROSER1	nnic	7	0.3339094221591949	0.44885388
SCYL2-211	SCYL2	known	43	0.2925536930561065	0.41124338
MAPKAP1-207	MAPKAP1	known	42	0.2618638873100281	0.36514905
CCAR1-214	CCAR1	known	8	0.4352369606494903	0.49731597
AGPS-201	AGPS	known	16	0.3468208014965057	0.5296744
ASTN1-203	ASTN1	known	35	0.1656677573919296	0.3015278
ATXN7-204	ATXN7	known	2	0.2881043255329132	0.45406073
TSC1-213	TSC1	known	7	0.4162220060825348	0.48187584
ARHGAP44-202	ARHGAP44	known	42	0.4160186648368835	0.5934466
ASB13-202	ASB13	known	29	0.224799707531929	0.41033715
GPCPD1-201	GPCPD1	known	17	0.2734240293502807	0.3876304
CACYBP-207	CACYBP	known	44	0.2232494950294494	0.38273734
CNTN5-201	CNTN5	known	36	0.3551915287971496	0.5360013
B3GALT9-201	B3GALT9	known	20	0.606457531452179	0.6727523
CCDC136-212	CCDC136	known	44	0.3419574499130249	0.44399062
CTNNB1-246	CTNNB1	known	37	0.4347427487373352	0.52138644
XRCC6-201	XRCC6	known	25	0.402417242527008	0.4587813
CHFR-205	CHFR	known	29	0.3337543606758117	0.5030023
SDHAF3-202	SDHAF3	known	6	0.2212765216827392	0.39916006
transcript42601.chr8.nic	FDFT1	nic	16	0.3335059583187103	0.49918404
SCO2-202	SCO2	known	21	0.2490485459566116	0.394068
SULT4A1-202	SULT4A1	known	15	0.3896145224571228	0.57296604
PET117-201	PET117	known	22	0.1839100420475006	0.35731286
SRGAP3-204	SRGAP3	known	42	0.2971300482749939	0.38235903
CHID1-202	CHID1	known	20	0.3669573366641998	0.38561076
TOP1-203	TOP1	known	1	0.2720844149589538	0.43058228
DPY30-202	DPY30	known	9	0.2090224772691726	0.34076852
CCNL1-219	CCNL1	known	8	0.2814759016036987	0.38381886
transcript31875.chr16.nnic	CARHSP1	nnic	10	0.3001880049705505	0.41691464
MVK-216	MVK	known	16	0.3483555316925049	0.5315804
TOM1-208	TOM1	known	25	0.3675187230110168	0.3910089
FXYD1-202	FXYD1	known	11	0.3726038932800293	0.59034383
ARFGEF1-201	ARFGEF1	known	42	0.3390350341796875	0.41788197
RSRC1-225	RSRC1	known	8	0.2481941431760788	0.3425858
SETD2-217	SETD2	known	7	0.2124726772308349	0.30311695
SNX6-207	SNX6	known	27	0.3215947449207306	0.43154138
ACVR1B-201	ACVR1B	known	37	0.376976877450943	0.55805427
transcript14662.chr19.nic	VAV1	nic	42	0.3951331973075866	0.56840104
ETFDH-226	ETFDH	known	16	0.2463965862989425	0.3724889
NUP98-202	NUP98	known	7	0.7986559271812439	0.9034197
USP33-204	USP33	known	29	0.2798413038253784	0.50676656
transcript128857.chr19.nic	IRF3	nic	23	0.4186910986900329	0.5772127
CAMK2B-242	CAMK2B	known	12	0.4269715249538421	0.6887687
KIF1B-211	KIF1B	known	43	0.3718519806861877	0.49289814
ZXDC-201	ZXDC	known	2	0.2219585180282592	0.5068339
MATN2-203	MATN2	known	40	0.3605987727642059	0.52820504
SYT5-202	SYT5	known	13	0.3222379982471466	0.56837046
PTEN-211	PTEN	known	32	0.4758643805980682	0.61454433
GNAI1-208	GNAI1	known	42	0.2768289446830749	0.37854677
NTRK2-225	NTRK2	known	36	0.4182209074497223	0.6111711
BRF1-209	BRF1	known	1	0.1876827478408813	0.31955475
POLD2-223	POLD2	known	1	0.3681947290897369	0.5909401
