enst_id	gene_name
ENST00000650517	KAT6B
ENST00000650521	C1orf50
ENST00000650522	TJP2
ENST00000650528	MAGEL2
ENST00000650539	SLC37A4
ENST00000650540	COL4A2
ENST00000650542	KIF1A
ENST00000650544	BMPER
ENST00000650549	MEG3
ENST00000650560	MYT1L
ENST00000650569	KDM5B
ENST00000650571	DHX8
ENST00000650576	ZNF235
ENST00000650580	FOXP1
ENST00000650591	PROS1
ENST00000650592	HEG1
ENST00000650593	MYT1L
ENST00000650599	GINM1
ENST00000650603	ATRNL1
ENST00000650610	KAT6B
ENST00000650617	SLC25A38
ENST00000650623	INPP5F
ENST00000650627	XIST
ENST00000650632	PEG3
ENST00000650634	CTPS1
ENST00000650639	ZCCHC18
ENST00000650640	PGM3
ENST00000650645	GPR68
ENST00000650653	CLASP2
ENST00000650667	WRN
ENST00000650674	ENSG00000286162
ENST00000650681	PTPRZ1
ENST00000650685	CACNB2
ENST00000650687	CRYAB
ENST00000650688	MAP1LC3B
ENST00000650721	CHD1L
ENST00000650728	PTPRZ1
ENST00000650731	CHN1
ENST00000650735	SUMF2
ENST00000650740	ENSG00000286118
ENST00000650751	ENSG00000291100
ENST00000650755	TRNT1
ENST00000650756	FAM153CP
ENST00000650758	ENSG00000286269
ENST00000650764	ELAVL4
ENST00000650774	RGR
ENST00000650790	TBK1
ENST00000650792	LARS2
ENST00000650793	PSMB8
ENST00000650796	GAS5
ENST00000650797	PLAAT1
ENST00000650799	TMEM87B
ENST00000650810	MXI1
ENST00000650811	CCNYL1
ENST00000650817	UBE2W
ENST00000650819	NRG1
ENST00000650826	PTPRZ1
ENST00000650832	ZNF283
ENST00000650834	EPIC1
ENST00000650836	KDM1B
ENST00000650839	TRNT1
ENST00000650843	MXI1
ENST00000650853	MTHFD1
ENST00000650865	NOTCH2NLC
ENST00000650871	ALPK1
ENST00000650888	MTR
ENST00000650889	CCDC39
ENST00000650893	MLLT10
ENST00000650898	ENSG00000286084
ENST00000650902	ENSG00000286125
ENST00000650903	DNAJC10
ENST00000650904	KIAA0586
ENST00000650905	MYD88
ENST00000650910	DLEU1
ENST00000650912	ACSL6
ENST00000650917	DST
ENST00000650920	STXBP1
ENST00000650922	CHRM3-AS2
ENST00000650925	ENSG00000220256
ENST00000650929	ENSG00000286176
ENST00000650931	ENSG00000286125
ENST00000650933	ENSG00000286159
ENST00000650938	CHN1
ENST00000650944	ENSG00000286207
ENST00000650947	EPIC1
ENST00000650948	PRKAG2
ENST00000650953	RBM15
ENST00000650955	MAP9
ENST00000650960	PARN
ENST00000650978	BARD1
ENST00000650983	SELL
ENST00000650990	PARN
ENST00000651002	ERCC5
ENST00000651004	MXI1
ENST00000651010	CYP2D7
ENST00000651012	ENSG00000286000
ENST00000651013	SCN1A-AS1
ENST00000651023	ABLIM1
ENST00000651024	CLUH
ENST00000651028	GTF2IRD2B
ENST00000651030	C9orf50
ENST00000651035	LRBA
ENST00000651042	GTF3C3
ENST00000651046	CCDC39
ENST00000651049	PARN
ENST00000651055	ERCC5
ENST00000651057	ALMS1
ENST00000651059	SPECC1L
ENST00000651065	PTPRZ1
ENST00000651066	TSFM
ENST00000651070	CHD1L
ENST00000651077	C19orf25
ENST00000651086	ACSL6
ENST00000651093	TRNT1
ENST00000651105	PTPRD
ENST00000651106	TBCA
ENST00000651117	B3GALNT1
ENST00000651127	ACSL6
ENST00000651128	ENC1
ENST00000651151	ENSG00000237188
ENST00000651152	BDNF-AS
ENST00000651154	GREM1
ENST00000651160	RAD50
ENST00000651168	IVD
ENST00000651170	ENSG00000214719
ENST00000651177	USP9Y
ENST00000651178	B3GALNT1
ENST00000651184	LYPD5
ENST00000651194	SREK1IP1
ENST00000651202	TOR1A
ENST00000651205	ENSG00000286067
ENST00000651211	ENSG00000291032
ENST00000651214	MYO15A
ENST00000651222	MPRIP
ENST00000651225	MXI1
ENST00000651233	LINC00847
ENST00000651241	PARN
ENST00000651246	CHN1
ENST00000651248	FAM153CP
ENST00000651249	RAD50
ENST00000651253	ZNF587B
ENST00000651257	CACHD1
ENST00000651259	TIMM23B
ENST00000651268	ZNF266
ENST00000651280	SART3
ENST00000651289	DST
ENST00000651290	PRKAG2
ENST00000651292	B3GALNT1
ENST00000651298	MLLT10
ENST00000651300	PARN
ENST00000651302	NOP56
ENST00000651305	B3GALNT1
ENST00000651318	MXI1
ENST00000651320	PTPRZ1
ENST00000651323	CTC1
ENST00000651337	ENSG00000286125
ENST00000651341	LBR
ENST00000651342	SUCLG1
ENST00000651344	TPM1
ENST00000651346	RPL23AP7
ENST00000651347	ELAVL4
ENST00000651352	TRNT1
ENST00000651354	SUMF2
ENST00000651356	ACSL6
ENST00000651364	ZNF394
ENST00000651370	ENSG00000286263
ENST00000651372	ZFHX4
ENST00000651374	ENSG00000286177
ENST00000651375	ENSG00000283103
ENST00000651379	B3GALNT1
ENST00000651380	B3GALNT1
ENST00000651382	MLLT10
ENST00000651387	ERCC5
ENST00000651398	FAM153CP
ENST00000651400	TSTD3
ENST00000651403	EPIC1
ENST00000651406	FAM153CP
ENST00000651408	ENSG00000286116
ENST00000651416	ANKLE1
ENST00000651417	FAM153CP
ENST00000651418	ASXL1
ENST00000651422	B3GALNT1
ENST00000651425	PGM3
ENST00000651427	ACSL6
ENST00000651434	ALMS1
ENST00000651436	DIP2A
ENST00000651438	COL18A1
ENST00000651444	ENSG00000291202
ENST00000651453	NBEAL2
ENST00000651455	MTR
ENST00000651457	DST
ENST00000651460	B3GALNT1
ENST00000651476	UROD
ENST00000651483	FAM153CP
ENST00000651484	BCORP1
ENST00000651495	MXI1
ENST00000651498	HS1BP3
ENST00000651500	NIF3L1
ENST00000651501	CHN1
ENST00000651508	FAM153CP
ENST00000651510	CHD1L
ENST00000651528	DEPDC5
ENST00000651532	SCLT1
ENST00000651534	SCLY
ENST00000651536	EPIC1
ENST00000651537	MTHFD1
ENST00000651541	RAD50
ENST00000651545	RPS23
ENST00000651555	MED27
ENST00000651566	NBPF19
ENST00000651579	LARP7
ENST00000651585	ENSG00000291142
ENST00000651586	SUMF2
ENST00000651588	CDKN2B-AS1
ENST00000651589	ENSG00000286125
ENST00000651590	TPM1
ENST00000651593	MGMT
ENST00000651602	JDP2
ENST00000651614	IL6ST
ENST00000651616	PRKD1
ENST00000651619	GSS
ENST00000651622	TPM1
ENST00000651623	H2AZ1
ENST00000651641	TPM3
ENST00000651646	PEPD
ENST00000651655	EIF3F
ENST00000651658	RAD50
ENST00000651660	LINC00472
ENST00000651669	RPS27
ENST00000651674	ENSG00000242593
ENST00000651681	LINC00665
ENST00000651686	B3GALNT1
ENST00000651687	POLR3G
ENST00000651689	B3GALNT1
ENST00000651692	MKKS
ENST00000651695	LRBA
ENST00000651698	PGM3
ENST00000651701	HECTD4
ENST00000651709	CCDC115
ENST00000651717	CHN1
ENST00000651721	IPO5
ENST00000651723	RAD50
ENST00000651725	ZMAT1
ENST00000651727	CYP2G1P
ENST00000651734	TTTY14
ENST00000651747	NBEAL2
ENST00000651751	CASC15
ENST00000651759	KIAA0586
ENST00000651761	SRP9
ENST00000651764	PRKAG2
ENST00000651767	PQBP1
ENST00000651776	FAM161B
ENST00000651779	ARL4A
ENST00000651781	ACTN2
ENST00000651782	SCN1A-AS1
ENST00000651785	CD59
ENST00000651786	ACTN2
ENST00000651790	DST
ENST00000651799	FAM27C
ENST00000651805	STAT2
ENST00000651808	BIVM
ENST00000651817	TACC3
ENST00000651824	ENSG00000286125
ENST00000651829	ENSG00000258526
ENST00000651839	ZNF676
ENST00000651840	FAM153CP
ENST00000651844	COPG2IT1
ENST00000651845	WDFY3-AS2
ENST00000651849	TNS1
ENST00000651855	BIVM
ENST00000651856	BDH1
ENST00000651864	ZNF761
ENST00000651865	PARN
ENST00000651870	ZBTB14
ENST00000651875	ACHE
ENST00000651879	ENSG00000286084
ENST00000651883	ACSL6
ENST00000651892	CPLANE1
ENST00000651898	RUSF1-DT
ENST00000651911	WDR26
ENST00000651918	ADD1
ENST00000651929	FHL1
ENST00000651934	STAT2
ENST00000651935	ENSG00000273828
ENST00000651937	KIAA0586
ENST00000651941	DST
ENST00000651943	LRBA
ENST00000651953	B3GALNT1
ENST00000651954	PRKAG2
ENST00000651955	CIZ1
ENST00000651957	LINC00869
ENST00000651974	DCAKD
ENST00000651977	MMP21
ENST00000651988	CBFB
ENST00000651989	LRRC7
ENST00000651992	DEK
ENST00000652001	ZBED1
ENST00000652003	EPHB6
ENST00000652010	CCDC39
ENST00000652011	ZNF717
ENST00000652016	RAD50
ENST00000652022	SNHG8
ENST00000652026	SF3B1
ENST00000652027	TSFM
ENST00000652036	CHN1
ENST00000652042	KRI1
ENST00000652046	FAS
ENST00000652047	PRKAG2
ENST00000652051	PARN
ENST00000652053	FAM246C
ENST00000652054	PTPRZ1
ENST00000652055	ZDHHC11B
ENST00000652059	B3GALNT1
ENST00000652081	CASC15
ENST00000652088	ENSG00000291185
ENST00000652091	STAT2
ENST00000652092	RGR
ENST00000652095	MRTFA
ENST00000652096	ACTN2
ENST00000652099	EIF2AK3
ENST00000652106	ENSG00000286071
ENST00000652107	MSH6
ENST00000652116	CBFB
ENST00000652120	KIAA0586
ENST00000652121	MYH11
ENST00000652126	ENSG00000258526
ENST00000652133	BDNF-AS
ENST00000652134	B3GALNT1
ENST00000652152	ENSG00000286245
ENST00000652153	TTTY14
ENST00000652155	LINC02940
ENST00000652167	FAM153CP
ENST00000652170	ANKRD20A1
ENST00000652176	BICD1
ENST00000652181	FAM153CP
ENST00000652191	NOTCH2NLC
ENST00000652194	LRRC55
ENST00000652202	TSPYL1
ENST00000652207	WDFY3-AS2
ENST00000652209	LRATD2
ENST00000652212	BDNF-AS
ENST00000652213	MYD88
ENST00000652223	CRYAB
ENST00000652225	ERCC5
ENST00000652232	GPRC5C
ENST00000652233	SH3D19
ENST00000652237	TYMP
ENST00000652259	TAP2
ENST00000652262	FAM153CP
ENST00000652263	LRRC4B
ENST00000652267	SNRNP200
ENST00000652268	RAB33B
ENST00000652270	KLHL4
ENST00000652272	NELFCD
ENST00000652280	ENSG00000291202
ENST00000652287	UROD
ENST00000652290	ZMAT3
ENST00000652292	DEK
ENST00000652293	STING1
ENST00000652298	PTPRZ1
ENST00000652301	LINC02223
ENST00000652312	WDFY3-AS2
ENST00000652321	PRKAG2
ENST00000652323	MXI1
ENST00000652326	KIAA0586
ENST00000652332	PDIA4
ENST00000652337	MTHFD1
ENST00000652338	FAM153CP
ENST00000652355	NBPF8
ENST00000652356	SOX10
ENST00000652361	GCNT4
ENST00000652366	ENSG00000286125
ENST00000652372	FAM153CP
ENST00000652385	SNX6
ENST00000652388	INTS14
ENST00000652393	SLC10A4
ENST00000652399	EPIC1
ENST00000652405	PAQR6
ENST00000652408	CCDC39
ENST00000652409	ARMCX5-GPRASP2
ENST00000652414	KIAA0586
ENST00000652422	ARLNC1
ENST00000652424	ACSL6
ENST00000652425	BDNF-AS
ENST00000652429	HMBS
ENST00000652439	ALMS1P1
ENST00000652444	NBPF26
ENST00000652445	ENSG00000279277
ENST00000652450	IFNAR1
ENST00000652454	NUP214
ENST00000652457	FHL1
ENST00000652463	MXI1
ENST00000652466	CDK2AP1
ENST00000652472	COL8A1
ENST00000652474	WDFY3-AS2
ENST00000652476	TAFAZZIN
ENST00000652485	RAD50
ENST00000652487	ALMS1
ENST00000652489	SAC3D1
ENST00000652490	WDFY3-AS2
ENST00000652493	ACSL6
ENST00000652494	CHD1L
ENST00000652509	MTHFD1
ENST00000652513	IFNAR1
ENST00000652515	ALDH1L2
ENST00000652533	APLP1
ENST00000652536	PREP
ENST00000652537	TBK1
ENST00000652541	PARN
ENST00000652542	GPRASP1
ENST00000652544	ENSG00000290853
ENST00000652548	EEF1AKMT2
ENST00000652553	ENSG00000290700
ENST00000652555	FBXW8
ENST00000652566	ENSG00000286241
ENST00000652570	SMIM11
ENST00000652572	PRKAG2
ENST00000652573	DST
ENST00000652576	DEK
ENST00000652578	ENSG00000291055
ENST00000652580	ZNF136
ENST00000652585	SNX25
ENST00000652586	PI4KAP1
ENST00000652587	CHD1L
ENST00000652590	MYD88
ENST00000652592	NRG1
ENST00000652596	B3GALNT1
ENST00000652606	CRYAB
ENST00000652607	RFPL2
ENST00000652610	WDFY3-AS2
ENST00000652613	ERCC5
ENST00000652615	ZNF875
ENST00000652616	CHD1L
ENST00000652618	DDX41
ENST00000652623	DDX41
ENST00000652630	CEBPG
ENST00000652636	BDNF-AS
ENST00000652641	CYYR1
ENST00000652647	ZNF598
ENST00000652649	MXI1
ENST00000652654	IFNAR1
ENST00000652658	COBLL1
ENST00000652663	BDNF-AS
ENST00000652682	TAFAZZIN
ENST00000652689	DEK
ENST00000652704	TSTD3
ENST00000652706	FAM153CP
ENST00000652707	PRKAG2
ENST00000652708	PTPRZ1
ENST00000652718	LHFPL5
ENST00000652721	ANKRD36
ENST00000652730	B3GALNT1
ENST00000652732	KIAA0586
ENST00000652738	SF3B1
ENST00000652748	STON2
ENST00000652755	FECH
ENST00000652760	FAM153CP
ENST00000652762	ENSG00000286264
ENST00000652765	FAM153CP
ENST00000652782	ZNF407-AS1
ENST00000652787	ZNF561-AS1
ENST00000652795	ENSG00000283405
ENST00000652800	PCGF3-AS1
ENST00000652807	LINC00320
ENST00000652826	ENSG00000287149
ENST00000652827	ENSG00000237461
ENST00000652838	ENSG00000286994
ENST00000652878	C2orf27A
ENST00000652888	NR2F1-AS1
ENST00000652900	ENSG00000228484
ENST00000652901	NIPBL
ENST00000652908	LINC01341
ENST00000652919	LINC02717
ENST00000652922	LIFR-AS1
ENST00000652952	ENSG00000287536
ENST00000652954	ENSG00000237720
ENST00000652967	CHKB-DT
ENST00000652974	CALM2
ENST00000652978	LINC02432
ENST00000652985	ENSG00000286358
ENST00000652994	ENSG00000288049
ENST00000652995	LINC01117
ENST00000652996	SNHG14
ENST00000653000	ENSG00000248994
ENST00000653014	ENSG00000287513
ENST00000653026	VLDLR-AS1
ENST00000653034	LINC01618
ENST00000653056	ENSG00000286662
ENST00000653057	ENSG00000286647
ENST00000653060	ENSG00000287405
ENST00000653070	LINC00930
ENST00000653081	ENSG00000267002
ENST00000653087	FAM27C
ENST00000653112	PACRG-AS3
ENST00000653124	MKLN1-AS
ENST00000653137	ENSG00000224848
ENST00000653140	PPP1R9A-AS1
ENST00000653151	ATP6V0D1-DT
ENST00000653177	HLCS-AS1
ENST00000653212	MIR3681HG
ENST00000653234	ENSG00000288049
ENST00000653237	LINC00507
ENST00000653239	LINC01176
ENST00000653240	BCDIN3D-AS1
ENST00000653247	LINC03080
ENST00000653257	ENSG00000287315
ENST00000653267	RTCA-AS1
ENST00000653272	LETR1
ENST00000653276	SNHG7
ENST00000653281	ENSG00000286957
ENST00000653292	LINC00839
ENST00000653304	TMCC1-DT
ENST00000653319	EIF3J-DT
ENST00000653324	ERCC6L2
ENST00000653331	DLG1
ENST00000653332	EDIL3-DT
ENST00000653362	CCDC18-AS1
ENST00000653365	HIPK1-AS1
ENST00000653368	DNAJC27-AS1
ENST00000653370	ESAM-AS1
ENST00000653376	GRASLND
ENST00000653384	ENSG00000253671
ENST00000653387	ENSG00000286896
ENST00000653389	SNHG14
ENST00000653390	FTX
ENST00000653403	ENSG00000288013
ENST00000653404	LINC00662
ENST00000653407	SNHG14
ENST00000653408	FAM66D
ENST00000653411	LINC00847
ENST00000653419	NR2F1-AS1
ENST00000653421	ENSG00000230490
ENST00000653424	MIR124-1HG
ENST00000653438	LY86-AS1
ENST00000653439	RYR3-DT
ENST00000653445	LINC02944
ENST00000653446	ENSG00000233928
ENST00000653453	ENSG00000288110
ENST00000653459	LINC00662
ENST00000653468	ZNF426-DT
ENST00000653478	LINC03025
ENST00000653489	SNHG14
ENST00000653493	SGMS1-AS1
ENST00000653507	LINC00667
ENST00000653508	LINC02693
ENST00000653511	RAB4A-AS1
ENST00000653512	JAKMIP3
ENST00000653514	LINC02473
ENST00000653523	TSBP1-AS1
ENST00000653541	HCG18
ENST00000653550	LINC01821
ENST00000653562	MAP3K9-DT
ENST00000653574	RIPK2-DT
ENST00000653576	LINC02981
ENST00000653589	LINC02607
ENST00000653593	MSANTD2-AS1
ENST00000653596	PCBP1-AS1
ENST00000653606	PCBP1-AS1
ENST00000653623	JAKMIP3
ENST00000653636	ENSG00000285572
ENST00000653643	NR2F1-AS1
ENST00000653666	ENSG00000286684
ENST00000653672	ENSG00000286520
ENST00000653677	SNHG16
ENST00000653683	ENSG00000286342
ENST00000653689	ENSG00000231533
ENST00000653709	VLDLR-AS1
ENST00000653711	EBLN3P
ENST00000653738	ERCC6L2
ENST00000653743	TRAM2-AS1
ENST00000653760	PANTR1
ENST00000653771	ENSG00000251410
ENST00000653790	LINC02981
ENST00000653793	APPAT
ENST00000653795	DLG1
ENST00000653800	ENSG00000286705
ENST00000653807	TTN-AS1
ENST00000653822	HPN-AS1
ENST00000653824	ENSG00000229588
ENST00000653832	LINC00639
ENST00000653840	ENSG00000287247
ENST00000653858	TERF2IP
ENST00000653866	ENSG00000287493
ENST00000653868	ATR
ENST00000653894	TRHDE-AS1
ENST00000653917	MYO6
ENST00000653918	TMEM161B-DT
ENST00000653924	LINC01608
ENST00000653943	PACRG-AS3
ENST00000653949	MAPT-AS1
ENST00000653954	SNHG29
ENST00000653956	ERVK13-1
ENST00000653966	LINC01727
ENST00000654007	ENSG00000287291
ENST00000654013	FAN1
ENST00000654017	LINC00930
ENST00000654021	LINC00667
ENST00000654024	RBM26-AS1
ENST00000654028	RAB4A-AS1
ENST00000654031	RELA-DT
ENST00000654052	LETR1
ENST00000654055	NR2F1-AS1
ENST00000654058	SNHG14
ENST00000654077	MEG3
ENST00000654079	MIR9-3HG
ENST00000654083	SNHG8
ENST00000654090	ENSG00000229727
ENST00000654098	LINC00662
ENST00000654099	LINC00299
ENST00000654107	ENSG00000229337
ENST00000654118	LINC01106
ENST00000654136	ENSG00000240240
ENST00000654146	LINC03013
ENST00000654147	DICER1-AS1
ENST00000654148	LINC01503
ENST00000654166	LINC01547
ENST00000654170	ATR
ENST00000654171	MIR9-3HG
ENST00000654172	LINC01484
ENST00000654174	ENSG00000274265
ENST00000654180	ENSG00000287215
ENST00000654183	SNHG17
ENST00000654184	MIR9-3HG
ENST00000654192	MIR124-1HG
ENST00000654215	EDIL3-DT
ENST00000654222	LINC00278
ENST00000654223	SNHG14
ENST00000654224	JAKMIP3
ENST00000654226	ENSG00000250934
ENST00000654227	ENSG00000238142
ENST00000654233	OLMALINC
ENST00000654247	PAXBP1-AS1
ENST00000654256	LINC01625
ENST00000654261	LINC01322
ENST00000654269	DUBR
ENST00000654295	LINC00639
ENST00000654303	CA3-AS1
ENST00000654318	STXBP5-AS1
ENST00000654321	OXCT1-AS1
ENST00000654322	ENSG00000286373
ENST00000654334	SLC16A1-AS1
ENST00000654339	ENSG00000287195
ENST00000654348	MALINC1
ENST00000654356	SNHG29
ENST00000654365	LINC02611
ENST00000654383	ADGRA1-AS1
ENST00000654394	ENSG00000273507
ENST00000654416	GRASLND
ENST00000654426	ENSG00000253452
ENST00000654439	ST3GAL6-AS1
ENST00000654451	ENSG00000261790
ENST00000654453	ENSG00000287578
ENST00000654482	ZNF213-AS1
ENST00000654485	ENSG00000269514
ENST00000654491	ENSG00000286746
ENST00000654493	MCM3AP-AS1
ENST00000654503	NUTM2A-AS1
ENST00000654515	ENSG00000253853
ENST00000654516	ENSG00000287900
ENST00000654524	LINC02073
ENST00000654536	TMC3-AS1
ENST00000654538	SOX2-OT
ENST00000654550	ALOX12-AS1
ENST00000654555	LINC02389
ENST00000654561	SNHG29
ENST00000654577	ENSG00000286834
ENST00000654602	ENSG00000233461
ENST00000654604	CCDC30
ENST00000654625	ENSG00000287160
ENST00000654632	ENSG00000286828
ENST00000654635	LMCD1-AS1
ENST00000654639	ENSG00000286366
ENST00000654649	SOX2-OT
ENST00000654660	GAS1RR
ENST00000654665	ADAMTS16-DT
ENST00000654666	LINC02981
ENST00000654683	CCDC30
ENST00000654692	PACRG-AS3
ENST00000654702	ERVK13-1
ENST00000654717	LINC01338
ENST00000654724	CERNA1
ENST00000654728	ZNF407-AS1
ENST00000654733	DLG1
ENST00000654736	MIR31HG
ENST00000654737	DLG1
ENST00000654743	ENSG00000226239
ENST00000654757	SMIM2-AS1
ENST00000654773	ENSG00000288002
ENST00000654794	APTR
ENST00000654803	EGLN1
ENST00000654827	LINC00507
ENST00000654828	EPM2A-DT
ENST00000654834	LRP8
ENST00000654836	LINC00320
ENST00000654838	ENSG00000230074
ENST00000654840	ENSG00000287299
ENST00000654854	FOXG1-AS1
ENST00000654870	FTX
ENST00000654871	TAGAP-AS1
ENST00000654880	LINC01278
ENST00000654889	EBLN3P
ENST00000654896	ENSG00000286970
ENST00000654900	ENSG00000251393
ENST00000654921	STXBP5-AS1
ENST00000654949	ERVK13-1
ENST00000654960	MIR646HG
ENST00000654961	UBA6-DT
ENST00000654969	TP53TG1
ENST00000654984	SNHG14
ENST00000654988	DLX6-AS1
ENST00000654993	LINC02352
ENST00000655005	ENSG00000286313
ENST00000655025	FAM27C
ENST00000655044	BOLA3-DT
ENST00000655074	LINC01285
ENST00000655082	LINC01355
ENST00000655087	ENSG00000287372
ENST00000655088	LINC00923
ENST00000655090	JPX
ENST00000655095	ITGA9-AS1
ENST00000655112	ENSG00000288062
ENST00000655116	SNHG5
ENST00000655126	LINC01473
ENST00000655140	PCBP1-AS1
ENST00000655144	RIPK2-DT
ENST00000655155	COPS8-DT
ENST00000655164	CCDC30
ENST00000655169	MIR29B2CHG
ENST00000655170	LINC01978
ENST00000655184	LINC02944
ENST00000655193	ENTPD1-AS1
ENST00000655196	TTC28-AS1
ENST00000655210	GIHCG
ENST00000655217	LINC02607
ENST00000655229	ENSG00000286746
ENST00000655231	C21orf62-AS1
ENST00000655253	PYDC2-AS1
ENST00000655254	ENSG00000286943
ENST00000655264	ENSG00000231829
ENST00000655274	LETR1
ENST00000655276	LINC02298
ENST00000655278	LINC03015
ENST00000655303	ENSG00000225649
ENST00000655307	SNAP25-AS1
ENST00000655314	MSC-AS1
ENST00000655317	ENSG00000282885
ENST00000655322	LIMD1-AS1
ENST00000655324	CUL1
ENST00000655328	ENSG00000228793
ENST00000655340	MYSM1
ENST00000655341	ENSG00000286899
ENST00000655348	LINC01361
ENST00000655350	TRHDE-AS1
ENST00000655360	ENSG00000287862
ENST00000655367	SLC39A13-AS1
ENST00000655369	ENSG00000286666
ENST00000655384	LINC01409
ENST00000655385	TPT1-AS1
ENST00000655398	SPART-AS1
ENST00000655404	TMEM30A-DT
ENST00000655420	PCBP1-AS1
ENST00000655421	FAN1
ENST00000655461	SNHG14
ENST00000655465	LINC00662
ENST00000655468	RAB30-DT
ENST00000655473	CD27-AS1
ENST00000655476	ZNF790-AS1
ENST00000655478	LINC00836
ENST00000655488	DLG1
ENST00000655489	TRHDE-AS1
ENST00000655494	MIR7-3HG
ENST00000655500	ENSG00000257176
ENST00000655514	LINC01234
ENST00000655540	SNHG29
ENST00000655542	ADNP-AS1
ENST00000655550	DLEU1
ENST00000655560	ENSG00000224848
ENST00000655597	ZNF827
ENST00000655601	ENSG00000286482
ENST00000655603	ENSG00000257711
ENST00000655606	CCDC18-AS1
ENST00000655608	PACRG-AS1
ENST00000655610	ENSG00000274265
ENST00000655613	NR2F1-AS1
ENST00000655617	ENSG00000287710
ENST00000655645	ENSG00000267098
ENST00000655646	POC1B-AS1
ENST00000655647	LNC-LBCS
ENST00000655651	EIF1B-AS1
ENST00000655656	ENSG00000287299
ENST00000655657	LRRC8C-DT
ENST00000655674	ENSG00000286813
ENST00000655679	LY86-AS1
ENST00000655685	LINC00667
ENST00000655714	C2orf27A
ENST00000655733	ENSG00000286481
ENST00000655749	ENSG00000291194
ENST00000655756	GDNF-AS1
ENST00000655758	PAXBP1-AS1
ENST00000655760	SH3BP5-AS1
ENST00000655761	POT1
ENST00000655765	LINC01409
ENST00000655766	GATD1-DT
ENST00000655769	ENSG00000287879
ENST00000655771	CCDC15-DT
ENST00000655776	LINC02475
ENST00000655784	LINC02609
ENST00000655795	MAGI2-AS3
ENST00000655796	PRKAR2A-AS1
ENST00000655797	HTR5A-AS1
ENST00000655798	LINC01164
ENST00000655823	ENSG00000234929
ENST00000655829	ENSG00000287798
ENST00000655834	SNHG5
ENST00000655841	SNAP25-AS1
ENST00000655850	ENSG00000239572
ENST00000655898	LRRC8C-DT
ENST00000655902	ENSG00000240591
ENST00000655917	CFAP418-AS1
ENST00000655923	FGD5-AS1
ENST00000655933	LINC02470
ENST00000655935	ENSG00000273507
ENST00000655936	LINC00461
ENST00000655941	ENSG00000287925
ENST00000655945	PDC-AS1
ENST00000655946	FBXO38-DT
ENST00000655952	CEROX1
ENST00000655966	TMEM161B-DT
ENST00000655968	OSER1-DT
ENST00000655995	DIRC3-AS1
ENST00000655997	LINC00320
ENST00000656012	ENSG00000287283
ENST00000656020	NNT-AS1
ENST00000656061	ENSG00000230615
ENST00000656065	LINC02822
ENST00000656081	ENSG00000286388
ENST00000656092	SNHG5
ENST00000656108	LINC00265
ENST00000656109	FAN1
ENST00000656129	PCMTD1-DT
ENST00000656138	LINC00943
ENST00000656152	TMEM161B-DT
ENST00000656154	SLC12A2-DT
ENST00000656167	PCDH10-DT
ENST00000656173	ENSG00000233967
ENST00000656177	LINC02984
ENST00000656188	MOCS2-DT
ENST00000656191	LINC00662
ENST00000656195	TMEM161B-DT
ENST00000656199	ENSG00000223930
ENST00000656201	LINC01703
ENST00000656209	MAPKAPK5-AS1
ENST00000656215	ENSG00000287550
ENST00000656224	DPH5-DT
ENST00000656230	SHANK2
ENST00000656253	MCM3AP-AS1
ENST00000656264	ENSG00000277701
ENST00000656284	GARS1-DT
ENST00000656289	SNX10-AS1
ENST00000656298	ENSG00000246250
ENST00000656307	FAN1
ENST00000656309	EMX2OS
ENST00000656315	MRPS30-DT
ENST00000656328	CHKB-DT
ENST00000656329	GRASLND
ENST00000656330	RAB30-DT
ENST00000656338	ENSG00000288107
ENST00000656340	ENSG00000247679
ENST00000656342	LINC00882
ENST00000656356	PCDHB1-AS1
ENST00000656358	CYP2U1-AS1
ENST00000656406	MIR3976HG
ENST00000656407	BOLA3-DT
ENST00000656419	GNAS
ENST00000656420	SNHG14
ENST00000656432	ENSG00000228274
ENST00000656435	FAN1
ENST00000656440	ENSG00000286523
ENST00000656444	LINC01554
ENST00000656446	SUCLG2-DT
ENST00000656449	OLMALINC
ENST00000656463	SNHG14
ENST00000656478	ENSG00000258162
ENST00000656489	ENSG00000290935
ENST00000656495	PRANCR
ENST00000656538	CALM2
ENST00000656551	ENSG00000286307
ENST00000656558	LINC01266
ENST00000656562	ENSG00000288538
ENST00000656580	FAM27C
