gene_name	canonical_iso_idx	canonical_iso_id	canonical_source
NDUFA8	36721	NDUFA8-201	MANE
NDUFA9	36722	NDUFA9-201	MANE
NDUFAB1	36723	NDUFAB1-201	MANE
NDUFAF1	36726	NDUFAF1-201	MANE
NDUFAF2	36729	NDUFAF2-201	MANE
NDUFAF3	36734	NDUFAF3-202	MANE
NDUFAF4	36735	NDUFAF4-201	MANE
NDUFAF5	36738	NDUFAF5-202	MANE
NDUFAF6	36741	NDUFAF6-203	MANE
NDUFAF7	36745	NDUFAF7-201	MANE
NDUFAF8	36746	NDUFAF8-201	MANE
NDUFB1			no_CDS
NDUFB10	36749	NDUFB10-201	MANE
NDUFB11	36751	NDUFB11-202	MANE
NDUFB2	36755	NDUFB2-201	MANE
NDUFB3	36758	NDUFB3-201	MANE
NDUFB4	36759	NDUFB4-201	MANE
NDUFB5	36762	NDUFB5-201	MANE
NDUFB6	36765	NDUFB6-203	MANE
NDUFB7	36771	NDUFB7-201	MANE
NDUFB8	36773	NDUFB8-201	MANE
NDUFB9	36783	NDUFB9-201	MANE
NDUFC1	36784	NDUFC1-209	APPRIS
NDUFC2	36786	NDUFC2-201	MANE
NDUFS1	36787	NDUFS1-201	MANE
NDUFS2	36807	NDUFS2-240	longest_CDS
NDUFS3	36834	NDUFS3-201	MANE
NDUFS4	36847	NDUFS4-201	MANE
NDUFS5	36851	NDUFS5-202	MANE
NDUFS6	36852	NDUFS6-201	MANE
NDUFS7	36857	NDUFS7-201	MANE
NDUFS8	36867	NDUFS8-201	MANE
NDUFV1	36872	NDUFV1-201	MANE
NDUFV2	36879	NDUFV2-201	MANE
NDUFV2-AS1			no_CDS
NDUFV3	36882	NDUFV3-202	MANE
NEAT1	36887	NEAT1-202	Ensembl
NEB	36888	NEB-220	longest_CDS
NEBL	36893	NEBL-203	APPRIS
NECAB1	36896	NECAB1-201	MANE
NECAB2	36897	transcript129635.chr16.nic	longest_CDS
NECAB3	36899	NECAB3-201	MANE
NECAP1	36914	NECAP1-201	MANE
NECAP2	36915	NECAP2-201	MANE
NECTIN1	36919	NECTIN1-201	MANE
NECTIN2	36923	NECTIN2-201	MANE
NECTIN3	36925	NECTIN3-206	MANE
NECTIN3-AS1	36926	NECTIN3-AS1-204	longest_CDS
NEDD1	36927	NEDD1-201	MANE
NEDD4	36934	NEDD4-202	MANE
NEDD4L	36938	NEDD4L-204	longest_CDS
NEDD8	36952	NEDD8-201	MANE
NEDD9	36954	NEDD9-202	MANE
NEFH	36955	NEFH-201	MANE
NEFL	36957	NEFL-201	MANE
NEFM	36961	NEFM-201	MANE
NEGR1	36963	NEGR1-202	MANE
NEIL1	36970	NEIL1-201	MANE
NEIL2	36974	NEIL2-201	MANE
NEK1	36990	NEK1-203	MANE
NEK10	36999	NEK10-213	MANE
NEK11	37004	NEK11-202	MANE
NEK2	37006	NEK2-202	MANE
NEK3	37010	NEK3-205	MANE
NEK4	37012	NEK4-201	MANE
NEK6	37013	NEK6-201	MANE
NEK7	37016	NEK7-202	MANE
NEK8	37019	NEK8-201	MANE
NEK9	37021	NEK9-201	MANE
NELFA	37033	NELFA-215	longest_CDS
NELFB	37034	NELFB-201	MANE
NELFCD	37035	NELFCD-214	MANE
NELFE	37044	NELFE-202	MANE
NELL1	37049	NELL1-203	MANE
NELL2	37054	NELL2-203	MANE
NEMF	37065	NEMF-201	MANE
NEMP1	37070	NEMP1-201	MANE
NEMP2	37071	NEMP2-202	MANE
NENF	37073	NENF-201	MANE
NEO1	37076	NEO1-201	MANE
NEPRO	37082	NEPRO-201	MANE
NEPRO-AS1			no_CDS
NES	37088	NES-201	MANE
NET1	37090	NET1-201	MANE
NETO1	37094	NETO1-201	MANE
NETO2	37097	NETO2-202	MANE
NEU1	37099	NEU1-206	MANE
NEU3	37106	NEU3-201	MANE
NEU4	37112	NEU4-201	longest_CDS
NEURL1	37113	NEURL1-201	MANE
NEURL1B	37116	NEURL1B-201	MANE
NEURL2	37117	NEURL2-201	MANE
NEURL3	37118	NEURL3-202	longest_CDS
NEURL4	37119	NEURL4-202	MANE
NEUROD1	37122	NEUROD1-201	MANE
NEUROD2	37123	NEUROD2-202	longest_CDS
NEUROD6	37124	NEUROD6-201	MANE
NEXMIF	37126	NEXMIF-201	MANE
NEXN	37127	transcript142161.chr1.nic	longest_CDS
NF1	37141	NF1-202	MANE
NF2	37150	NF2-202	MANE
NFAM1	37152	NFAM1-201	MANE
NFASC	37167	NFASC-201	MANE
NFAT5	37171	NFAT5-201	MANE
NFATC1	37177	NFATC1-202	longest_CDS
NFATC2	37182	NFATC2-201	MANE
NFATC2IP	37183	NFATC2IP-201	MANE
NFATC3	37185	NFATC3-202	MANE
NFATC4	37190	NFATC4-201	MANE
NFE2L1	37193	NFE2L1-203	MANE
NFE2L1-DT			no_CDS
NFE2L2	37197	NFE2L2-201	MANE
NFE2L3	37220	NFE2L3-201	MANE
NFIA	37227	NFIA-207	MANE
NFIB	37237	NFIB-204	MANE
NFIB-AS1	37241	NFIB-AS1-203	Ensembl
NFIC	37247	NFIC-203	MANE
NFIL3	37248	NFIL3-201	MANE
NFIX	37249	NFIX-214	MANE
NFKB1	37261	NFKB1-201	MANE
NFKB2	37262	NFKB2-205	longest_CDS
NFKBIA	37274	NFKBIA-201	MANE
NFKBIB	37276	NFKBIB-201	MANE
NFKBID	37278	NFKBID-211	longest_CDS
NFKBIE	37280	NFKBIE-201	longest_CDS
NFKBIL1	37282	NFKBIL1-203	MANE
NFKBIZ	37285	NFKBIZ-202	MANE
NFRKB	37288	NFRKB-212	MANE
NFS1	37294	NFS1-203	MANE
NFU1	37298	NFU1-203	MANE
NFX1	37303	NFX1-203	MANE
NFXL1	37306	NFXL1-206	MANE
NFYA	37312	NFYA-201	MANE
NFYB	37313	NFYB-201	MANE
NFYC	37319	NFYC-213	MANE
NFYC-AS1	37320	NFYC-AS1-201	Ensembl
NGB	37321	NGB-201	MANE
NGDN	37326	NGDN-202	MANE
NGEF	37340	NGEF-201	MANE
NGF	37341	NGF-201	MANE
NGFR	37342	NGFR-201	MANE
NGLY1	37343	NGLY1-202	MANE
NGRN	37350	NGRN-202	MANE
NHEJ1	37352	NHEJ1-201	MANE
NHERF1	37353	NHERF1-201	MANE
NHERF2	37355	NHERF2-201	MANE
NHIP			no_CDS
NHLH2	37358	NHLH2-201	MANE
NHLRC1	37359	NHLRC1-201	MANE
NHLRC2	37360	NHLRC2-201	MANE
NHLRC3	37363	NHLRC3-202	MANE
NHLRC4	37365	NHLRC4-201	MANE
NHP2	37367	NHP2-201	MANE
NHS	37373	NHS-207	MANE
NHSL1	37374	NHSL1-204	longest_CDS
NHSL1-AS1	37375	NHSL1-AS1-205	longest_CDS
NHSL2	37379	NHSL2-206	longest_CDS
NIBAN1	37380	NIBAN1-201	MANE
NIBAN2	37381	transcript206936.chr9.nic	longest_CDS
NICN1	37383	NICN1-201	MANE
NID1	37386	NID1-201	MANE
NID2	37388	NID2-201	MANE
NIF3L1	37395	NIF3L1-202	MANE
NIFK	37399	NIFK-201	MANE
NIFK-AS1			no_CDS
NIM1K	37407	NIM1K-201	MANE
NIN	37420	NIN-215	MANE
NINJ1	37425	NINJ1-201	MANE
NINJ2	37429	NINJ2-201	MANE
NINJ2-AS1	37430	NINJ2-AS1-203	Ensembl
NINL	37432	NINL-201	MANE
NIP7	37441	NIP7-201	MANE
NIPA1	37442	NIPA1-201	MANE
NIPA2	37443	NIPA2-201	MANE
NIPAL1	37450	NIPAL1-201	MANE
NIPAL2	37452	NIPAL2-202	MANE
NIPAL3	37453	NIPAL3-204	MANE
NIPAL4	37456	NIPAL4-201	MANE
NIPBL	37459	NIPBL-201	MANE
NIPBL-DT	37463	NIPBL-DT-201	Ensembl
NIPSNAP1	37464	NIPSNAP1-201	MANE
NIPSNAP2	37465	NIPSNAP2-201	MANE
NIPSNAP3A	37469	NIPSNAP3A-201	MANE
NIPSNAP3B	37470	NIPSNAP3B-201	MANE
NISCH	37474	NISCH-201	MANE
NIT1	37478	NIT1-203	MANE
NIT2	37481	NIT2-201	MANE
NKAIN1	37482	NKAIN1-201	MANE
NKAIN2	37485	NKAIN2-202	MANE
NKAIN3	37487	NKAIN3-205	MANE
NKAIN4	37488	NKAIN4-203	MANE
NKAP	37490	NKAP-201	MANE
NKAPD1	37494	NKAPD1-202	MANE
NKAPL	37497	NKAPL-201	MANE
NKD1	37498	NKD1-201	MANE
NKD2	37499	NKD2-202	MANE
NKG7	37500	NKG7-201	MANE
NKILA	37502	NKILA-202	Ensembl
NKIRAS1	37503	NKIRAS1-206	MANE
NKIRAS2	37513	NKIRAS2-206	MANE
NKPD1	37517	NKPD1-202	longest_CDS
NKRF	37519	NKRF-205	Ensembl
NKTR	37526	NKTR-201	MANE
NKX2-2	37532	NKX2-2-201	MANE
NKX3-1	37533	NKX3-1-201	MANE
NKX6-2	37534	NKX6-2-201	MANE
NLE1	37536	NLE1-202	MANE
NLGN1	37538	NLGN1-211	MANE
NLGN3	37549	NLGN3-201	MANE
NLGN4X	37556	NLGN4X-204	MANE
NLGN4Y	37563	NLGN4Y-211	MANE
NLK	37567	NLK-201	MANE
NLN	37573	NLN-201	MANE
NLRC4	37574	NLRC4-203	MANE
NLRC5	37583	NLRC5-229	MANE
NLRP1	37585	NLRP1-244	longest_CDS
NLRP14	37588	NLRP14-201	MANE
NLRP2	37590	NLRP2-208	MANE
NLRP2B	37592	NLRP2B-201	MANE
NLRP3	37593	NLRP3-205	APPRIS
NLRX1	37600	NLRX1-202	MANE
NMB			no_CDS
NMBR	37603	NMBR-201	MANE
NMD3	37605	NMD3-201	MANE
NME1	37613	NME1-203	MANE
NME2	37616	NME2-205	MANE
NME3	37621	NME3-201	MANE
NME4	37626	NME4-201	MANE
NME5	37632	NME5-201	MANE
NME6	37636	NME6-209	MANE
NME7	37641	NME7-201	MANE
NME9	37646	NME9-202	MANE
NMI	37648	NMI-201	MANE
NMNAT1	37650	NMNAT1-201	MANE
NMNAT2	37654	NMNAT2-201	MANE
NMNAT3	37657	NMNAT3-222	MANE
NMRAL1	37672	NMRAL1-201	MANE
NMRK1	37676	NMRK1-201	MANE
NMT1	37680	NMT1-210	longest_CDS
NMT2	37686	NMT2-202	MANE
NMU	37687	NMU-201	MANE
NNAT	37691	NNAT-204	MANE
NNMT	37692	NNMT-201	MANE
NNT	37693	NNT-202	MANE
NNT-AS1	37701	NNT-AS1-204	Ensembl
NOA1	37704	NOA1-201	MANE
NOB1	37706	NOB1-201	MANE
NOC2L	37708	NOC2L-201	MANE
NOC3L	37713	NOC3L-201	MANE
NOC4L	37717	NOC4L-201	MANE
NOCT	37718	NOCT-201	MANE
NOD1	37720	NOD1-201	MANE
NOD2	37721	transcript89332.chr16.nic	longest_CDS
NOG	37722	NOG-201	MANE
NOL10	37729	NOL10-202	MANE
NOL11	37733	NOL11-201	MANE
NOL12	37736	NOL12-201	MANE
NOL3	37740	NOL3-210	Ensembl
NOL4	37742	NOL4-201	MANE
NOL4L	37746	NOL4L-210	MANE
NOL6	37750	NOL6-201	MANE
NOL7	37752	NOL7-202	MANE
NOL8	37758	NOL8-208	MANE
NOL9	37765	NOL9-201	MANE
NOLC1	37768	NOLC1-209	MANE
NOM1	37770	NOM1-201	MANE
NOMO1	37773	NOMO1-201	MANE
NOMO2	37776	NOMO2-212	MANE
NOMO3	37786	NOMO3-202	MANE
NONO	37795	NONO-223	APPRIS
NOP10	37805	NOP10-201	MANE
NOP14	37808	NOP14-203	MANE
NOP14-AS1			no_CDS
NOP16	37815	NOP16-207	MANE
NOP2	37816	NOP2-201	MANE
NOP53	37820	NOP53-201	MANE
NOP56	37827	NOP56-201	MANE
NOP58	37831	NOP58-201	MANE
NOP9	37833	NOP9-201	MANE
NOPCHAP1	37834	NOPCHAP1-204	MANE
NORAD	37835	NORAD-201	Ensembl
NOS1	37839	NOS1-201	MANE
NOS1AP	37841	NOS1AP-201	MANE
NOS2	37845	NOS2-201	MANE
NOS3	37849	NOS3-201	MANE
NOSIP	37853	NOSIP-204	MANE
NOSTRIN	37855	NOSTRIN-201	MANE
NOTCH1	37856	NOTCH1-202	longest_CDS
NOTCH2	37859	NOTCH2-201	MANE
NOTCH2NLA	37863	NOTCH2NLA-201	MANE
NOTCH2NLB	37866	NOTCH2NLB-201	MANE
NOTCH2NLC	37868	NOTCH2NLC-202	MANE
NOTCH2NLR	37871	NOTCH2NLR-201	MANE
NOTCH3	37872	NOTCH3-201	MANE
NOTCH4	37874	NOTCH4-201	MANE
NOVA1	37882	NOVA1-206	MANE
NOVA1-DT			no_CDS
NOVA2	37884	transcript121589.chr19.nnic	longest_CDS
NOX5	37888	NOX5-204	longest_CDS
NOXA1	37889	NOXA1-203	MANE
NPAP1	37890	NPAP1-201	MANE
NPAS1	37891	NPAS1-208	MANE
NPAS2	37898	NPAS2-201	MANE
NPAS3	37900	NPAS3-202	MANE
NPAS4	37901	transcript96406.chr11.nic	longest_CDS
NPAT	37904	NPAT-201	MANE
NPB	37905	NPB-201	MANE
NPBWR1	37907	NPBWR1-201	MANE
NPC1	37910	NPC1-201	MANE
NPC2	37913	NPC2-207	MANE
NPDC1	37915	NPDC1-202	MANE
NPEPL1	37918	NPEPL1-201	MANE
NPEPPS	37925	NPEPPS-201	MANE
NPEPPSP1	37938	NPEPPSP1-204	Ensembl
NPFFR1	37942	NPFFR1-201	MANE
NPFFR2	37944	NPFFR2-201	MANE
NPHP1	37948	NPHP1-207	MANE
NPHP3	37960	NPHP3-201	MANE
NPHP4	37963	NPHP4-201	MANE
NPHS1	37973	NPHS1-202	MANE
NPIPA1	37977	NPIPA1-201	MANE
NPIPA5	37979	NPIPA5-201	MANE
NPIPA7	37980	NPIPA7-202	MANE
NPIPA8	37981	NPIPA8-201	MANE
NPIPA9	37991	NPIPA9-215	Ensembl
NPIPB11	37995	NPIPB11-203	MANE
NPIPB12	37996	NPIPB12-204	Ensembl
NPIPB13	37999	NPIPB13-206	MANE
NPIPB3	38003	NPIPB3-209	Ensembl
NPIPB4	38006	NPIPB4-221	MANE
NPIPB5	38011	NPIPB5-204	MANE
NPIPB6	38018	NPIPB6-203	MANE
NPIPB9	38019	NPIPB9-201	Ensembl
NPL	38025	NPL-203	MANE
NPLOC4	38028	NPLOC4-202	longest_CDS
NPM1	38032	NPM1-201	MANE
NPM2	38043	NPM2-204	MANE
NPM3	38047	NPM3-201	MANE
NPNT	38052	NPNT-202	MANE
NPR1	38053	NPR1-202	MANE
NPR2	38054	NPR2-201	MANE
NPR3	38062	NPR3-201	MANE
NPRL2	38067	NPRL2-201	MANE
NPRL3	38078	NPRL3-211	MANE
NPTN	38082	NPTN-201	MANE
NPTN-IT1	38083	NPTN-IT1-201	Ensembl
NPTX1	38086	NPTX1-201	MANE
NPTX2	38088	NPTX2-201	MANE
NPTXR	38089	NPTXR-201	MANE
NPW	38091	NPW-201	MANE
NPY	38092	NPY-201	MANE
NPY1R	38093	NPY1R-201	MANE
NPY5R	38094	NPY5R-201	MANE
NQO1	38096	NQO1-201	MANE
NQO2	38101	NQO2-205	MANE
NR0B1	38103	NR0B1-202	MANE
NR1D1	38104	NR1D1-201	MANE
NR1D2	38106	NR1D2-201	MANE
NR1H2	38108	NR1H2-201	MANE
NR1H3	38112	NR1H3-211	MANE
NR2C1	38115	NR2C1-202	MANE
NR2C2	38121	NR2C2-206	MANE
NR2C2AP	38123	NR2C2AP-201	MANE
NR2E1	38124	NR2E1-202	MANE
NR2F1	38127	NR2F1-201	MANE
NR2F1-AS1	38149	NR2F1-AS1-213	longest_CDS
NR2F2	38152	NR2F2-201	MANE
NR2F2-AS1	38159	NR2F2-AS1-216	longest_CDS
NR2F6	38160	NR2F6-201	MANE
NR3C1	38164	NR3C1-203	MANE
NR3C2	38171	NR3C2-203	MANE
NR4A1	38175	NR4A1-204	MANE
NR4A2	38179	NR4A2-201	MANE
NR4A3	38180	NR4A3-202	longest_CDS
NR6A1	38181	NR6A1-205	MANE
NRARP	38182	NRARP-201	MANE
NRAS	38183	NRAS-201	MANE
NRAV	38185	NRAV-203	Ensembl
NRBF2	38188	NRBF2-201	MANE
NRBP1	38192	NRBP1-203	MANE
NRBP2	38194	NRBP2-202	MANE
NRCAM	38199	NRCAM-203	MANE
NRDC	38205	NRDC-201	MANE
NRDE2	38211	NRDE2-201	MANE
NREP	38217	NREP-201	MANE
NRF1	38220	NRF1-205	MANE
NRG1	38227	NRG1-234	longest_CDS
NRG3	38228	NRG3-202	longest_CDS
NRGN	38233	NRGN-201	MANE
NRIP1	38235	NRIP1-201	MANE
NRIP2	38241	NRIP2-201	MANE
NRIP3	38243	NRIP3-201	MANE
NRIP3-DT	38245	NRIP3-DT-204	Ensembl
NRIR	38246	NRIR-203	Ensembl
NRK	38247	transcript124470.chrX.nic	longest_CDS
NRM	38249	NRM-201	longest_CDS
NRN1	38251	NRN1-201	MANE
NRN1L	38253	NRN1L-201	MANE
NRP1	38254	NRP1-207	longest_CDS
NRP2	38260	NRP2-203	MANE
NRROS	38262	NRROS-201	MANE
NRSN1	38264	NRSN1-204	MANE
NRSN2	38268	NRSN2-201	MANE
NRSN2-AS1			no_CDS
NRXN1	38285	NRXN1-204	MANE
NRXN2	38297	NRXN2-219	longest_CDS
NRXN3	38305	NRXN3-202	MANE
NSA2	38314	NSA2-205	MANE
NSD1	38318	NSD1-204	MANE
NSD2	38334	NSD2-218	MANE
NSD3	38351	NSD3-202	MANE
NSDHL	38353	NSDHL-201	MANE
NSF	38357	NSF-201	MANE
NSFL1C	38369	NSFL1C-201	MANE
NSG1	38377	NSG1-211	MANE
NSG2	38382	NSG2-201	MANE
NSL1	38383	NSL1-202	MANE
NSMAF	38386	NSMAF-201	MANE
NSMCE1	38394	NSMCE1-201	MANE
NSMCE1-DT			no_CDS
NSMCE2	38398	NSMCE2-201	MANE
NSMCE3	38406	NSMCE3-201	MANE
NSMCE4A	38410	NSMCE4A-202	MANE
NSMF	38412	NSMF-206	MANE
NSRP1	38416	NSRP1-201	MANE
NSUN2	38426	NSUN2-201	MANE
NSUN3	38432	NSUN3-201	MANE
NSUN4	38435	NSUN4-204	MANE
NSUN5	38442	NSUN5-204	MANE
NSUN5P1	38447	NSUN5P1-215	Ensembl
NSUN5P2	38451	NSUN5P2-205	Ensembl
NSUN6	38452	NSUN6-201	MANE
NSUN7	38453	NSUN7-202	MANE
NT5C	38458	NT5C-201	MANE
NT5C1A	38459	NT5C1A-201	MANE
NT5C2	38470	NT5C2-203	MANE
NT5C3A	38472	NT5C3A-209	MANE
NT5C3B	38473	NT5C3B-203	MANE
NT5DC1	38481	NT5DC1-201	MANE
NT5DC2	38482	NT5DC2-202	MANE
NT5DC3	38484	NT5DC3-201	MANE
NT5E	38486	NT5E-201	MANE
NT5M	38490	NT5M-201	MANE
NTAN1	38492	NTAN1-201	MANE
NTAQ1	38501	NTAQ1-201	MANE
NTF3	38504	NTF3-202	MANE
NTHL1	38505	NTHL1-201	APPRIS
NTM	38509	NTM-205	longest_CDS
NTM-AS1			no_CDS
NTMT1	38514	NTMT1-203	MANE
NTN1	38516	NTN1-201	MANE
NTN4	38517	NTN4-201	MANE
NTNG1	38519	NTNG1-205	MANE
NTNG2	38524	NTNG2-201	MANE
NTPCR	38528	NTPCR-202	MANE
NTRK1	38531	NTRK1-206	MANE
NTRK2	38557	NTRK2-201	MANE
NTRK3	38574	NTRK3-217	MANE
NTSR2	38582	NTSR2-201	MANE
NUAK1	38583	NUAK1-201	MANE
NUAK2	38584	NUAK2-201	MANE
NUB1	38589	NUB1-212	MANE
NUBP1	38591	NUBP1-201	MANE
NUBP2	38596	NUBP2-201	MANE
NUBPL	38600	NUBPL-201	MANE
NUCB1	38601	NUCB1-201	MANE
NUCB2	38618	NUCB2-207	MANE
NUCKS1	38619	NUCKS1-201	MANE
NUDC	38620	NUDC-201	MANE
NUDCD1	38625	NUDCD1-201	MANE
NUDCD2	38628	NUDCD2-201	MANE
NUDCD3	38630	NUDCD3-202	MANE
NUDT1	38633	NUDT1-203	MANE
NUDT10	38634	NUDT10-201	MANE
NUDT11	38635	NUDT11-201	MANE
NUDT12	38636	NUDT12-201	MANE
NUDT14	38639	NUDT14-202	MANE
NUDT15	38641	NUDT15-201	MANE
NUDT16	38643	NUDT16-202	MANE
NUDT16-DT			no_CDS
NUDT16L1	38647	NUDT16L1-201	MANE
NUDT17	38648	NUDT17-201	MANE
NUDT18	38649	NUDT18-201	MANE
NUDT19	38651	NUDT19-201	MANE
NUDT2	38652	NUDT2-203	MANE
NUDT21	38656	NUDT21-201	MANE
NUDT22	38661	NUDT22-201	MANE
NUDT3	38663	NUDT3-201	MANE
NUDT4	38667	NUDT4-202	MANE
NUDT4B	38669	NUDT4B-201	MANE
NUDT5	38672	NUDT5-207	MANE
NUDT6	38673	NUDT6-201	MANE
NUDT7	38677	NUDT7-201	MANE
NUDT8	38678	NUDT8-201	longest_CDS
NUDT9	38679	NUDT9-201	MANE
NUF2	38682	NUF2-201	MANE
NUFIP1	38683	NUFIP1-201	MANE
NUFIP2	38685	NUFIP2-201	MANE
NUMA1	38687	NUMA1-205	MANE
NUMB	38701	NUMB-215	longest_CDS
NUMBL	38707	NUMBL-201	MANE
NUP107	38709	NUP107-201	MANE
NUP133	38710	NUP133-201	MANE
NUP153	38712	NUP153-201	MANE
NUP153-AS1	38713	NUP153-AS1-201	Ensembl
NUP155	38717	NUP155-201	MANE
NUP160	38720	NUP160-212	longest_CDS
NUP188	38722	NUP188-201	MANE
NUP205	38723	NUP205-201	MANE
NUP210	38731	NUP210-201	MANE
NUP214	38740	NUP214-201	MANE
NUP35	38750	NUP35-201	MANE
NUP37	38752	NUP37-209	MANE
NUP42	38755	NUP42-201	MANE
NUP43	38759	NUP43-201	MANE
NUP50	38763	NUP50-201	MANE
NUP50-DT	38765	NUP50-DT-201	Ensembl
NUP54	38776	NUP54-201	MANE
NUP58	38779	NUP58-202	MANE
NUP62	38789	NUP62-201	MANE
NUP62CL	38794	NUP62CL-201	MANE
NUP85	38798	NUP85-201	MANE
NUP88	38803	NUP88-207	MANE
NUP93	38812	NUP93-201	MANE
NUP93-DT			no_CDS
NUP98	38819	NUP98-203	longest_CDS
NUPR1	38828	NUPR1-201	MANE
NUPR2	38829	NUPR2-201	MANE
NUS1	38830	NUS1-201	MANE
NUSAP1	38831	NUSAP1-202	longest_CDS
NUTF2	38832	NUTF2-201	MANE
NUTM2A-AS1	38843	NUTM2A-AS1-222	longest_CDS
NUTM2B-AS1	38848	NUTM2B-AS1-211	longest_CDS
NUTM2E	38849	NUTM2E-201	MANE
NVL	38851	NVL-201	MANE
NWD1	38855	NWD1-209	longest_CDS
NWD2	38856	NWD2-201	MANE
NXF1	38857	NXF1-201	MANE
NXN	38860	NXN-201	MANE
NXPE3	38861	NXPE3-201	MANE
NXPH1	38883	NXPH1-201	MANE
NXPH2	38886	NXPH2-201	MANE
NXPH3	38887	NXPH3-201	MANE
NXT1	38888	NXT1-201	MANE
NXT2	38889	NXT2-203	MANE
NYAP1	38890	NYAP1-201	MANE
NYAP2	38892	NYAP2-201	MANE
NYNRIN	38894	NYNRIN-201	MANE
OAF	38895	OAF-201	MANE
OARD1	38898	OARD1-202	MANE
OAS1	38900	OAS1-201	MANE
OAS2	38904	OAS2-202	MANE
OAS3	38909	OAS3-201	MANE
OASL	38914	OASL-201	MANE
OAT	38915	OAT-201	MANE
OAZ1	38918	OAZ1-211	Ensembl
OAZ2	38926	OAZ2-201	Ensembl
OBI1	38928	OBI1-201	MANE
OBI1-AS1			no_CDS
OBSCN	38930	OBSCN-201	longest_CDS
OBSL1	38936	OBSL1-204	MANE
OCA2	38943	OCA2-202	MANE
OCEL1	38946	OCEL1-201	MANE
OCIAD1	38955	OCIAD1-201	MANE
OCIAD2	38957	OCIAD2-205	MANE
OCLN	38961	OCLN-202	MANE
OCRL	38964	OCRL-202	MANE
ODAD1	38966	ODAD1-202	longest_CDS
ODAD3	38969	ODAD3-201	MANE
ODAD4	38970	ODAD4-201	MANE
ODC1	38971	ODC1-201	MANE
ODC1-DT	38972	ODC1-DT-203	Ensembl
ODF2	38977	ODF2-201	MANE
ODF2L	38979	ODF2L-206	MANE
ODR4	38992	ODR4-201	MANE
OFD1	38998	OFD1-201	MANE
OGA	39013	OGA-202	MANE
OGDH	39016	OGDH-201	MANE
OGDHL	39019	OGDHL-201	MANE
OGFOD1	39022	OGFOD1-207	MANE
OGFOD2	39024	OGFOD2-201	MANE
OGFOD3	39026	OGFOD3-201	MANE
OGFR	39030	OGFR-201	MANE
OGFRL1	39031	OGFRL1-201	MANE
OGG1	39038	OGG1-205	MANE
OGN	39039	OGN-201	longest_CDS
OGT	39042	OGT-202	MANE
OIP5	39053	OIP5-201	MANE
OIP5-AS1			no_CDS
OLA1	39069	OLA1-201	MANE
OLFM1	39073	OLFM1-204	MANE
OLFM2	39076	OLFM2-201	MANE
OLFM3	39078	OLFM3-202	MANE
OLFM4	39080	OLFM4-201	MANE
OLFML1	39081	OLFML1-201	MANE
OLFML2B	39085	OLFML2B-201	MANE
OLFML3	39088	OLFML3-201	MANE
OLIG1	39091	OLIG1-201	MANE
OLIG2	39092	OLIG2-202	MANE
OLMALINC	39095	OLMALINC-213	longest_CDS
OLR1	39105	OLR1-201	MANE
OMA1	39107	OMA1-201	MANE
OMD	39108	OMD-201	MANE
OMG	39109	OMG-201	MANE
ONECUT1	39113	ONECUT1-201	MANE
ONECUT2	39114	ONECUT2-202	MANE
OPA1	39117	OPA1-202	MANE
OPA3	39129	OPA3-201	MANE
OPALIN	39132	OPALIN-201	MANE
OPCML	39138	OPCML-207	longest_CDS
OPHN1	39145	OPHN1-201	MANE
OPLAH	39152	OPLAH-204	MANE
OPN3	39156	OPN3-201	MANE
OPN4	39157	OPN4-202	longest_CDS
OPRD1	39158	OPRD1-201	MANE
OPRK1	39159	OPRK1-202	longest_CDS
OPRL1	39160	OPRL1-202	longest_CDS
OPRM1	39163	OPRM1-202	MANE
OPTN	39165	OPTN-202	MANE
OR14I1	39171	OR14I1-201	Ensembl
OR1L8	39172	OR1L8-201	MANE
OR2AK2	39173	OR2AK2-201	MANE
OR2C1	39174	OR2C1-201	MANE
OR2D3	39175	OR2D3-201	MANE
OR2H2	39176	OR2H2-201	longest_CDS
OR2L13			no_CDS
OR2L2	39179	OR2L2-201	longest_CDS
OR2L8	39182	OR2L8-201	MANE
OR3A2	39183	OR3A2-204	longest_CDS
OR6V1	39184	OR6V1-201	MANE
OR7A5	39186	OR7A5-201	MANE
ORAI1	39187	ORAI1-203	longest_CDS
ORAI2	39188	ORAI2-207	MANE
ORAI3	39192	ORAI3-201	MANE
ORC1	39193	transcript100281.chr1.nic	longest_CDS
ORC2	39195	ORC2-201	MANE
ORC3	39196	ORC3-202	MANE
ORC4	39202	ORC4-202	MANE
ORC5	39205	ORC5-201	MANE
ORC6	39207	ORC6-201	MANE
ORMDL1	39211	ORMDL1-202	MANE
ORMDL2	39216	ORMDL2-201	MANE
ORMDL3	39218	ORMDL3-201	MANE
OS9	39228	OS9-202	MANE
OSBP	39240	OSBP-201	MANE
OSBP2	39242	OSBP2-201	MANE
OSBPL10	39250	OSBPL10-201	MANE
OSBPL11	39253	OSBPL11-201	MANE
OSBPL1A	39254	OSBPL1A-201	MANE
OSBPL2	39266	OSBPL2-201	MANE
OSBPL3	39270	OSBPL3-201	MANE
OSBPL5	39275	OSBPL5-201	MANE
OSBPL6	39280	OSBPL6-201	MANE
OSBPL7	39283	OSBPL7-201	MANE
OSBPL8	39289	OSBPL8-201	MANE
OSBPL9	39297	OSBPL9-203	MANE
OSCP1	39300	OSCP1-201	MANE
OSER1	39302	OSER1-201	MANE
