gene_base	gene_versioned	canonical_enst_base	canonical_iso_idx	canonical_source	canonical_iso_id
ENSG00000164296	ENSG00000164296.7	ENST00000296736	6512	MANE	ENST00000296736.4
ENSG00000164300	ENSG00000164300.18	ENST00000507668	25110	MANE	ENST00000507668.7
ENSG00000164303	ENSG00000164303.11	ENST00000296741	6514	MANE	ENST00000296741.7
ENSG00000164305	ENSG00000164305.20	ENST00000308394	7564	MANE	ENST00000308394.9
ENSG00000164306	ENSG00000164306.11	ENST00000314970	8152	MANE	ENST00000314970.11
ENSG00000164307	ENSG00000164307.13	ENST00000443439	21715	MANE	ENST00000443439.7
ENSG00000164308	ENSG00000164308.18	ENST00000437043	21330	MANE	ENST00000437043.8
ENSG00000164309	ENSG00000164309.15	ENST00000446378	21908	MANE	ENST00000446378.3
ENSG00000164318	ENSG00000164318.18	ENST00000322350	8825	MANE	ENST00000322350.10
ENSG00000164323	ENSG00000164323.15	ENST00000458385	22749	MANE	ENST00000458385.7
ENSG00000164327	ENSG00000164327.14	ENST00000357387	12101	MANE	ENST00000357387.8
ENSG00000164329	ENSG00000164329.15	ENST00000453514	22436	MANE	ENST00000453514.6
ENSG00000164330	ENSG00000164330.18	ENST00000313708	8056	MANE	ENST00000313708.11
ENSG00000164331	ENSG00000164331.10	ENST00000296785	6519	MANE	ENST00000296785.8
ENSG00000164332	ENSG00000164332.8	ENST00000296786	6520	MANE	ENST00000296786.8
ENSG00000164338	ENSG00000164338.10	ENST00000296792	6522	MANE	ENST00000296792.9
ENSG00000164342	ENSG00000164342.14	ENST00000296795	6523	MANE	ENST00000296795.8
ENSG00000164346	ENSG00000164346.10	ENST00000610426	30300	MANE	ENST00000610426.5
ENSG00000164347	ENSG00000164347.18	ENST00000296805	6524	MANE	ENST00000296805.8
ENSG00000164366	ENSG00000164366.4	ENST00000296824	6525	MANE	ENST00000296824.4
ENSG00000164402	ENSG00000164402.14	ENST00000378719	16112	MANE	ENST00000378719.7
ENSG00000164404	ENSG00000164404.9	ENST00000687138	34919	MANE	ENST00000687138.1
ENSG00000164405	ENSG00000164405.11	ENST00000378670	16107	MANE	ENST00000378670.8
ENSG00000164414	ENSG00000164414.19	ENST00000369552	13885	MANE	ENST00000369552.9
ENSG00000164434	ENSG00000164434.12	ENST00000368444	13602	MANE	ENST00000368444.8
ENSG00000164440	ENSG00000164440.16	ENST00000358430	12315	MANE	ENST00000358430.8
ENSG00000164442	ENSG00000164442.11	ENST00000367651	13417	MANE	ENST00000367651.4
ENSG00000164463	ENSG00000164463.12	ENST00000296953	6538	MANE	ENST00000296953.6
ENSG00000164465	ENSG00000164465.19	ENST00000338728	10281	MANE	ENST00000338728.10
ENSG00000164466	ENSG00000164466.13	ENST00000321442	8724	MANE	ENST00000321442.10
ENSG00000164484	ENSG00000164484.12	ENST00000296978	6540	MANE	ENST00000296978.4
ENSG00000164488	ENSG00000164488.12	ENST00000366795	13168	MANE	ENST00000366795.4
ENSG00000164494	ENSG00000164494.12	ENST00000369037	13758	MANE	ENST00000369037.9
ENSG00000164506	ENSG00000164506.16	ENST00000321680	8744	MANE	ENST00000321680.11
ENSG00000164520	ENSG00000164520.12	BambuTx3312	1051	longest_CDS	BambuTx3312
ENSG00000164530	ENSG00000164530.15	ENST00000373674	15063	MANE	ENST00000373674.4
ENSG00000164535	ENSG00000164535.15	ENST00000297056	6542	MANE	ENST00000297056.11
ENSG00000164542	ENSG00000164542.13	ENST00000440378	21520	MANE	ENST00000440378.6
ENSG00000164543	ENSG00000164543.7	ENST00000319357	8547	MANE	ENST00000319357.6
ENSG00000164548	ENSG00000164548.12	ENST00000297071	6543	MANE	ENST00000297071.9
ENSG00000164574	ENSG00000164574.16	ENST00000297107	6544	MANE	ENST00000297107.11
ENSG00000164576	ENSG00000164576.12	ENST00000297109	6546	MANE	ENST00000297109.11
ENSG00000164587	ENSG00000164587.13	ENST00000407193	19238	MANE	ENST00000407193.7
ENSG00000164588	ENSG00000164588.8	ENST00000303230	7097	MANE	ENST00000303230.6
ENSG00000164591	ENSG00000164591.14	ENST00000517768	25628	MANE	ENST00000517768.6
ENSG00000164603	ENSG00000164603.12	ENST00000297145	6551	MANE	ENST00000297145.9
ENSG00000164609	ENSG00000164609.10	ENST00000297151	6552	MANE	ENST00000297151.9
ENSG00000164610	ENSG00000164610.10	ENST00000297157	6554	MANE	ENST00000297157.8
ENSG00000164611	ENSG00000164611.13	ENST00000352433	11417	MANE	ENST00000352433.10
ENSG00000164615	ENSG00000164615.6	ENST00000297156	6553	MANE	ENST00000297156.4
ENSG00000164619	ENSG00000164619.10	ENST00000649409	32354	MANE	ENST00000649409.2
ENSG00000164631	ENSG00000164631.19	ENST00000405858	19149	MANE	ENST00000405858.6
ENSG00000164638	ENSG00000164638.11	ENST00000396872	18237	MANE	ENST00000396872.8
ENSG00000164647	ENSG00000164647.9	ENST00000297205	6558	MANE	ENST00000297205.7
ENSG00000164649	ENSG00000164649.20	ENST00000406877	19215	MANE	ENST00000406877.8
ENSG00000164654	ENSG00000164654.16	ENST00000340080	10425	MANE	ENST00000340080.9
ENSG00000164659	ENSG00000164659.15	ENST00000450689	22232	MANE	ENST00000450689.7
ENSG00000164663	ENSG00000164663.15	ENST00000682992	34466	MANE	ENST00000682992.1
ENSG00000164674	ENSG00000164674.17	ENST00000611299	30359	MANE	ENST00000611299.5
ENSG00000164683	ENSG00000164683.19	ENST00000354724	11596	MANE	ENST00000354724.8
ENSG00000164684	ENSG00000164684.13	ENST00000327835	9263	MANE	ENST00000327835.7
ENSG00000164687	ENSG00000164687.11	ENST00000297258	6559	MANE	ENST00000297258.11
ENSG00000164691	ENSG00000164691.19	ENST00000367066	13245	MANE	ENST00000367066.8
ENSG00000164692	ENSG00000164692.19	ENST00000297268	6563	MANE	ENST00000297268.11
ENSG00000164694	ENSG00000164694.17	ENST00000297267	6562	MANE	ENST00000297267.14
ENSG00000164695	ENSG00000164695.5	ENST00000297265	6560	MANE	ENST00000297265.5
ENSG00000164707	ENSG00000164707.17	ENST00000471405	23393	longest_CDS	ENST00000471405.5
ENSG00000164708	ENSG00000164708.6	ENST00000297283	6565	MANE	ENST00000297283.4
ENSG00000164713	ENSG00000164713.10	ENST00000297290	6566	MANE	ENST00000297290.4
ENSG00000164715	ENSG00000164715.6	ENST00000297293	6567	MANE	ENST00000297293.6
ENSG00000164729	ENSG00000164729.8	ENST00000297307	6568	MANE	ENST00000297307.7
ENSG00000164733	ENSG00000164733.23	ENST00000353047	11445	MANE	ENST00000353047.11
ENSG00000164736	ENSG00000164736.6	ENST00000297316	6569	MANE	ENST00000297316.5
ENSG00000164741	ENSG00000164741.15	ENST00000276297	5407	MANE	ENST00000276297.9
ENSG00000164742	ENSG00000164742.16	ENST00000297323	6570	MANE	ENST00000297323.12
ENSG00000164743	ENSG00000164743.5	ENST00000297324	6576	MANE	ENST00000297324.5
ENSG00000164751	ENSG00000164751.15	ENST00000357039	12030	MANE	ENST00000357039.9
ENSG00000164754	ENSG00000164754.16	ENST00000297338	6577	MANE	ENST00000297338.7
ENSG00000164758	ENSG00000164758.7	ENST00000297347	6578	MANE	ENST00000297347.7
ENSG00000164761	ENSG00000164761.9	ENST00000297350	6579	MANE	ENST00000297350.9
ENSG00000164764	ENSG00000164764.11	ENST00000297354	6580	MANE	ENST00000297354.7
ENSG00000164776	ENSG00000164776.11	ENST00000297373	6581	MANE	ENST00000297373.7
ENSG00000164778	ENSG00000164778.4	ENST00000297375	6582	MANE	ENST00000297375.4
ENSG00000164808	ENSG00000164808.17	ENST00000297423	6585	MANE	ENST00000297423.9
ENSG00000164815	ENSG00000164815.11	ENST00000297431	6586	MANE	ENST00000297431.9
ENSG00000164818	ENSG00000164818.16	ENST00000297440	6589	MANE	ENST00000297440.11
ENSG00000164823	ENSG00000164823.11	ENST00000451899	22320	MANE	ENST00000451899.7
ENSG00000164828	ENSG00000164828.18	ENST00000401592	18837	MANE	ENST00000401592.6
ENSG00000164830	ENSG00000164830.19	ENST00000517566	25617	MANE	ENST00000517566.7
ENSG00000164841	ENSG00000164841.5	ENST00000297459	6592	MANE	ENST00000297459.4
ENSG00000164849	ENSG00000164849.10	ENST00000444847	21805	MANE	ENST00000444847.2
ENSG00000164850	ENSG00000164850.16	ENST00000397088	18287	MANE	ENST00000397088.4
ENSG00000164855	ENSG00000164855.16	ENST00000297477	6596	MANE	ENST00000297477.10
ENSG00000164867	ENSG00000164867.11	ENST00000297494	6600	MANE	ENST00000297494.8
ENSG00000164879	ENSG00000164879.7	ENST00000285381	5793	MANE	ENST00000285381.3
ENSG00000164880	ENSG00000164880.16	ENST00000404767	19058	MANE	ENST00000404767.8
ENSG00000164885	ENSG00000164885.13	ENST00000485972	24151	MANE	ENST00000485972.6
ENSG00000164889	ENSG00000164889.15	ENST00000413384	19732	MANE	ENST00000413384.7
ENSG00000164896	ENSG00000164896.21	ENST00000297532	6601	MANE	ENST00000297532.11
ENSG00000164897	ENSG00000164897.14	ENST00000297533	6602	MANE	ENST00000297533.9
ENSG00000164900	ENSG00000164900.5	ENST00000297537	6603	MANE	ENST00000297537.5
ENSG00000164902	ENSG00000164902.14	ENST00000297540	6604	MANE	ENST00000297540.5
ENSG00000164904	ENSG00000164904.18	ENST00000409134	19371	MANE	ENST00000409134.8
ENSG00000164916	ENSG00000164916.11	ENST00000328914	9338	MANE	ENST00000328914.5
ENSG00000164920	ENSG00000164920.10	ENST00000297565	6605	MANE	ENST00000297565.9
ENSG00000164924	ENSG00000164924.18	ENST00000395958	18048	MANE	ENST00000395958.6
ENSG00000164929	ENSG00000164929.17	ENST00000309982	7715	MANE	ENST00000309982.10
ENSG00000164930	ENSG00000164930.12	ENST00000358755	12373	MANE	ENST00000358755.5
ENSG00000164932	ENSG00000164932.13	ENST00000330295	9445	MANE	ENST00000330295.10
ENSG00000164933	ENSG00000164933.13	ENST00000297578	6606	MANE	ENST00000297578.9
ENSG00000164934	ENSG00000164934.15	ENST00000612750	30461	MANE	ENST00000612750.5
ENSG00000164938	ENSG00000164938.14	ENST00000342697	10743	MANE	ENST00000342697.5
ENSG00000164941	ENSG00000164941.15	ENST00000523731	26006	MANE	ENST00000523731.6
ENSG00000164944	ENSG00000164944.12	ENST00000297591	6608	MANE	ENST00000297591.10
ENSG00000164946	ENSG00000164946.20	ENST00000380880	16554	MANE	ENST00000380880.4
ENSG00000164949	ENSG00000164949.8	ENST00000297596	6609	MANE	ENST00000297596.3
ENSG00000164951	ENSG00000164951.16	ENST00000297598	6610	MANE	ENST00000297598.5
ENSG00000164953	ENSG00000164953.17	ENST00000453321	22428	MANE	ENST00000453321.8
ENSG00000164961	ENSG00000164961.16	ENST00000318410	8462	MANE	ENST00000318410.12
ENSG00000164967	ENSG00000164967.10	ENST00000378959	16159	MANE	ENST00000378959.9
ENSG00000164970	ENSG00000164970.15	ENST00000651358	32533	MANE	ENST00000651358.1
ENSG00000164975	ENSG00000164975.16	ENST00000380821	16535	MANE	ENST00000380821.8
ENSG00000164976	ENSG00000164976.9	ENST00000297625	6613	MANE	ENST00000297625.8
ENSG00000164978	ENSG00000164978.19	ENST00000346365	11085	APPRIS	ENST00000346365.9
ENSG00000164983	ENSG00000164983.9	ENST00000297632	6616	MANE	ENST00000297632.8
ENSG00000164985	ENSG00000164985.15	ENST00000380738	16519	longest_CDS	ENST00000380738.8
ENSG00000164989	ENSG00000164989.17	ENST00000380701	16511	MANE	ENST00000380701.8
ENSG00000165006	ENSG00000165006.14	ENST00000297661	6617	MANE	ENST00000297661.9
ENSG00000165025	ENSG00000165025.15	ENST00000375754	15548	MANE	ENST00000375754.9
ENSG00000165028	ENSG00000165028.12	ENST00000374762	15334	MANE	ENST00000374762.4
ENSG00000165029	ENSG00000165029.17	ENST00000374736	15327	MANE	ENST00000374736.8
ENSG00000165030	ENSG00000165030.5	ENST00000297689	6619	MANE	ENST00000297689.4
ENSG00000165055	ENSG00000165055.16	ENST00000262432	4146	MANE	ENST00000262432.13
ENSG00000165060	ENSG00000165060.15	ENST00000484259	24058	MANE	ENST00000484259.3
ENSG00000165071	ENSG00000165071.15	ENST00000677595	33648	MANE	ENST00000677595.1
ENSG00000165072	ENSG00000165072.10	ENST00000377182	15805	MANE	ENST00000377182.5
ENSG00000165092	ENSG00000165092.13	ENST00000297785	6621	MANE	ENST00000297785.8
ENSG00000165097	ENSG00000165097.16	ENST00000650836	32489	MANE	ENST00000650836.2
ENSG00000165102	ENSG00000165102.15	ENST00000379644	16303	MANE	ENST00000379644.9
ENSG00000165113	ENSG00000165113.13	ENST00000376371	15661	MANE	ENST00000376371.7
ENSG00000165115	ENSG00000165115.15	ENST00000297814	6622	MANE	ENST00000297814.7
ENSG00000165118	ENSG00000165118.15	ENST00000376344	15651	MANE	ENST00000376344.8
ENSG00000165119	ENSG00000165119.22	ENST00000376263	15642	MANE	ENST00000376263.8
ENSG00000165124	ENSG00000165124.19	ENST00000374469	15273	MANE	ENST00000374469.6
ENSG00000165138	ENSG00000165138.18	ENST00000353234	11451	MANE	ENST00000353234.5
ENSG00000165140	ENSG00000165140.12	ENST00000375326	15466	MANE	ENST00000375326.9
ENSG00000165152	ENSG00000165152.9	ENST00000374848	15365	MANE	ENST00000374848.8
ENSG00000165156	ENSG00000165156.15	ENST00000395571	17950	MANE	ENST00000395571.8
ENSG00000165168	ENSG00000165168.9	ENST00000378588	16089	MANE	ENST00000378588.5
ENSG00000165169	ENSG00000165169.11	ENST00000378578	16087	MANE	ENST00000378578.9
ENSG00000165175	ENSG00000165175.17	ENST00000614558	30600	MANE	ENST00000614558.3
ENSG00000165185	ENSG00000165185.15	ENST00000337530	10134	MANE	ENST00000337530.11
ENSG00000165186	ENSG00000165186.12	ENST00000379361	16234	MANE	ENST00000379361.5
ENSG00000165192	ENSG00000165192.14	ENST00000480796	23883	MANE	ENST00000480796.6
ENSG00000165194	ENSG00000165194.15	ENST00000373034	14860	MANE	ENST00000373034.8
ENSG00000165195	ENSG00000165195.16	ENST00000333590	9717	MANE	ENST00000333590.6
ENSG00000165197	ENSG00000165197.5	ENST00000297904	6625	MANE	ENST00000297904.4
ENSG00000165209	ENSG00000165209.19	ENST00000348403	11202	MANE	ENST00000348403.10
ENSG00000165219	ENSG00000165219.23	ENST00000297933	6626	MANE	ENST00000297933.11
ENSG00000165233	ENSG00000165233.18	ENST00000375464	15504	MANE	ENST00000375464.7
ENSG00000165238	ENSG00000165238.17	ENST00000297954	6628	longest_CDS	ENST00000297954.9
ENSG00000165240	ENSG00000165240.22	ENST00000341514	10612	MANE	ENST00000341514.11
ENSG00000165244	ENSG00000165244.7	ENST00000375256	15452	MANE	ENST00000375256.5
ENSG00000165246	ENSG00000165246.15	ENST00000684976	34746	MANE	ENST00000684976.1
ENSG00000165259	ENSG00000165259.14	ENST00000297977	6629	APPRIS	ENST00000297977.9
ENSG00000165264	ENSG00000165264.11	ENST00000379847	16346	MANE	ENST00000379847.8
ENSG00000165269	ENSG00000165269.13	ENST00000297988	6630	MANE	ENST00000297988.6
ENSG00000165271	ENSG00000165271.17	ENST00000297990	6631	MANE	ENST00000297990.9
ENSG00000165272	ENSG00000165272.16	ENST00000297991	6633	MANE	ENST00000297991.6
ENSG00000165275	ENSG00000165275.10	ENST00000297994	6634	MANE	ENST00000297994.4
ENSG00000165280	ENSG00000165280.18	ENST00000358901	12391	MANE	ENST00000358901.11
ENSG00000165282	ENSG00000165282.16	ENST00000378617	16097	MANE	ENST00000378617.4
ENSG00000165283	ENSG00000165283.16	ENST00000356493	11928	MANE	ENST00000356493.10
ENSG00000165288	ENSG00000165288.11	ENST00000373275	14954	MANE	ENST00000373275.5
ENSG00000165312	ENSG00000165312.7	ENST00000376495	15673	MANE	ENST00000376495.5
ENSG00000165322	ENSG00000165322.18	ENST00000396144	18082	longest_CDS	ENST00000396144.8
ENSG00000165323	ENSG00000165323.16	ENST00000533797	26647	longest_CDS	ENST00000533797.1
ENSG00000165338	ENSG00000165338.17	ENST00000298068	6636	MANE	ENST00000298068.10
ENSG00000165355	ENSG00000165355.8	ENST00000298097	6638	MANE	ENST00000298097.8
ENSG00000165392	ENSG00000165392.11	ENST00000298139	6644	MANE	ENST00000298139.7
ENSG00000165406	ENSG00000165406.16	ENST00000319836	8588	APPRIS	ENST00000319836.7
ENSG00000165410	ENSG00000165410.15	ENST00000298159	6645	MANE	ENST00000298159.11
ENSG00000165416	ENSG00000165416.15	ENST00000310528	7764	MANE	ENST00000310528.9
ENSG00000165417	ENSG00000165417.12	ENST00000553612	27881	MANE	ENST00000553612.6
ENSG00000165424	ENSG00000165424.7	ENST00000372336	14635	MANE	ENST00000372336.4
ENSG00000165434	ENSG00000165434.8	ENST00000298198	6647	MANE	ENST00000298198.5
ENSG00000165443	ENSG00000165443.12	ENST00000373880	15124	MANE	ENST00000373880.9
ENSG00000165449	ENSG00000165449.12	BambuTx1134	116	longest_CDS	BambuTx1134
ENSG00000165457	ENSG00000165457.15	ENST00000298223	6648	MANE	ENST00000298223.11
ENSG00000165458	ENSG00000165458.15	ENST00000298229	6649	MANE	ENST00000298229.7
ENSG00000165475	ENSG00000165475.15	ENST00000298248	6650	MANE	ENST00000298248.12
ENSG00000165476	ENSG00000165476.14	ENST00000373758	15083	MANE	ENST00000373758.5
ENSG00000165487	ENSG00000165487.14	ENST00000382374	16798	MANE	ENST00000382374.9
ENSG00000165494	ENSG00000165494.12	ENST00000690938	35161	MANE	ENST00000690938.1
ENSG00000165495	ENSG00000165495.16	ENST00000298282	6652	MANE	ENST00000298282.14
ENSG00000165501	ENSG00000165501.17	ENST00000298288	6653	MANE	ENST00000298288.11
ENSG00000165502	ENSG00000165502.7	ENST00000298289	6654	MANE	ENST00000298289.7
ENSG00000165506	ENSG00000165506.15	ENST00000298292	6655	MANE	ENST00000298292.13
ENSG00000165507	ENSG00000165507.9	ENST00000298295	6656	MANE	ENST00000298295.4
ENSG00000165511	ENSG00000165511.7	ENST00000625168	31260	Ensembl	ENST00000625168.2
ENSG00000165512	ENSG00000165512.5	ENST00000298299	6657	MANE	ENST00000298299.4
ENSG00000165516	ENSG00000165516.11	ENST00000298307	6658	MANE	ENST00000298307.10
ENSG00000165525	ENSG00000165525.18	ENST00000298310	6659	MANE	ENST00000298310.10
ENSG00000165526	ENSG00000165526.9	ENST00000298317	6662	MANE	ENST00000298317.9
ENSG00000165527	ENSG00000165527.8	ENST00000298316	6660	MANE	ENST00000298316.7
ENSG00000165533	ENSG00000165533.19	ENST00000622513	31136	APPRIS	ENST00000622513.4
ENSG00000165572	ENSG00000165572.8	ENST00000379485	16260	MANE	ENST00000379485.2
ENSG00000165609	ENSG00000165609.14	ENST00000491614	24420	MANE	ENST00000491614.6
ENSG00000165617	ENSG00000165617.16	ENST00000395153	17886	MANE	ENST00000395153.8
ENSG00000165626	ENSG00000165626.19	ENST00000466271	23125	MANE	ENST00000466271.3
ENSG00000165629	ENSG00000165629.20	ENST00000356708	11961	MANE	ENST00000356708.12
ENSG00000165630	ENSG00000165630.15	ENST00000378572	16086	MANE	ENST00000378572.8
ENSG00000165632	ENSG00000165632.9	ENST00000344293	10915	MANE	ENST00000344293.6
ENSG00000165633	ENSG00000165633.13	ENST00000332853	9662	MANE	ENST00000332853.9
ENSG00000165637	ENSG00000165637.14	ENST00000332211	9615	MANE	ENST00000332211.11
ENSG00000165644	ENSG00000165644.11	ENST00000372538	14701	MANE	ENST00000372538.8
ENSG00000165646	ENSG00000165646.14	ENST00000644641	31954	MANE	ENST00000644641.2
ENSG00000165650	ENSG00000165650.12	ENST00000334464	9790	MANE	ENST00000334464.7
ENSG00000165655	ENSG00000165655.17	ENST00000372524	14697	MANE	ENST00000372524.5
ENSG00000165660	ENSG00000165660.8	ENST00000298492	6665	MANE	ENST00000298492.6
ENSG00000165661	ENSG00000165661.18	ENST00000358701	12365	MANE	ENST00000358701.10
ENSG00000165669	ENSG00000165669.14	ENST00000369183	13800	MANE	ENST00000369183.9
ENSG00000165671	ENSG00000165671.22	ENST00000439151	21457	MANE	ENST00000439151.7
ENSG00000165672	ENSG00000165672.7	ENST00000298510	6666	MANE	ENST00000298510.4
ENSG00000165675	ENSG00000165675.20	ENST00000394363	17670	MANE	ENST00000394363.6
ENSG00000165678	ENSG00000165678.22	ENST00000372134	14577	MANE	ENST00000372134.6
ENSG00000165688	ENSG00000165688.14	ENST00000371717	14456	MANE	ENST00000371717.8
ENSG00000165689	ENSG00000165689.17	ENST00000357365	12099	MANE	ENST00000357365.8
ENSG00000165699	ENSG00000165699.16	ENST00000298552	6668	MANE	ENST00000298552.9
ENSG00000165704	ENSG00000165704.15	ENST00000298556	6670	MANE	ENST00000298556.8
ENSG00000165716	ENSG00000165716.11	ENST00000371692	14441	MANE	ENST00000371692.9
ENSG00000165724	ENSG00000165724.6	ENST00000298585	6674	MANE	ENST00000298585.3
ENSG00000165730	ENSG00000165730.16	ENST00000298596	6675	MANE	ENST00000298596.11
ENSG00000165731	ENSG00000165731.22	ENST00000355710	11766	MANE	ENST00000355710.8
ENSG00000165732	ENSG00000165732.14	ENST00000354185	11498	MANE	ENST00000354185.9
ENSG00000165733	ENSG00000165733.8	ENST00000374518	15279	MANE	ENST00000374518.6
ENSG00000165752	ENSG00000165752.17	ENST00000298630	6676	MANE	ENST00000298630.8
ENSG00000165757	ENSG00000165757.9	ENST00000375377	15476	MANE	ENST00000375377.2
ENSG00000165775	ENSG00000165775.18	ENST00000369498	13866	MANE	ENST00000369498.8
ENSG00000165792	ENSG00000165792.18	ENST00000339374	10346	MANE	ENST00000339374.11
ENSG00000165795	ENSG00000165795.25	ENST00000556147	28059	MANE	ENST00000556147.6
ENSG00000165801	ENSG00000165801.10	ENST00000298694	6679	MANE	ENST00000298694.9
ENSG00000165802	ENSG00000165802.23	ENST00000371475	14387	MANE	ENST00000371475.9
ENSG00000165804	ENSG00000165804.16	ENST00000360947	12762	MANE	ENST00000360947.8
ENSG00000165806	ENSG00000165806.21	ENST00000369318	13827	MANE	ENST00000369318.8
ENSG00000165810	ENSG00000165810.17	ENST00000327705	9254	MANE	ENST00000327705.14
ENSG00000165813	ENSG00000165813.20	ENST00000369287	13818	MANE	ENST00000369287.8
ENSG00000165819	ENSG00000165819.12	ENST00000298717	6680	MANE	ENST00000298717.9
ENSG00000165821	ENSG00000165821.12	ENST00000614342	30578	longest_CDS	ENST00000614342.1
ENSG00000165832	ENSG00000165832.6	ENST00000298746	6682	MANE	ENST00000298746.5
ENSG00000165861	ENSG00000165861.14	ENST00000556143	28057	MANE	ENST00000556143.6
ENSG00000165879	ENSG00000165879.9	ENST00000371021	14287	MANE	ENST00000371021.5
ENSG00000165886	ENSG00000165886.5	ENST00000370664	14183	MANE	ENST00000370664.4
ENSG00000165887	ENSG00000165887.12	ENST00000370655	14179	MANE	ENST00000370655.6
ENSG00000165895	ENSG00000165895.19	ENST00000298815	6686	MANE	ENST00000298815.13
ENSG00000165898	ENSG00000165898.14	ENST00000556816	28098	MANE	ENST00000556816.6
